제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
계룡대로 횡단보도 및 육교 엘리베이터 설치 제안,"현황 및 문제점
계룡대로 약 1.5km 내에 횡단보도2개, 육교1개로 사람보다는 차량위주의 교통정책으로 보행의 불편함이 있습니다.
또한 육교에는 엘리베이터가 없어 노약자와 장애인은 물론 자전거나 유모차, 휠체어 등을 이용하는 시민도 불편없이 육교를 건널 수 있도록 엘리베이터 설치가 필요해보입니다.
개선방안
1. 횡단보도 설치 및 차량위주의 도로에서 사람중심의 도로환경으로 개선

2. 육교의 엘리베이터 설치
기대효과
교통약자 뿐만 아니라 비장애인들도 이동 편의 증진은 물론 보도의 통행여건이 개선되 인근 주문의 보행환경이 크게 향상될 것으로 기대됩니다.",2021-10-23,"국민제안1AB-2110-0011469 (2021.10.23) 「계룡대로 육교 부근 횡단보도 및 승강기 설치」에 대하여 아래와 같이 심사결과를 통보코자 합니다.

□ 회신(안)

1. 귀하의 가정에 건강과 행운이 가득하기를 기원합니다.
2. 귀하께서 국민신문고를 통해 제안(1AB-2110-0011469)하신 내용에 대한 검토 결과를 아래와 같이 알려드립니다.

가. 계룡대로 횡단보도 설치
- 위험성, 안전성 등 횡단보도 설치 가능여부 검토가 필요한 사항으로 교통전문가의 자문을 위해 논산경찰서 교통 안전시설 심의 안건에 상정하여 가결 시 예산확보 후 조치할 예정임

나. 계룡대로 육교 승강기 설치
- ‘육교 승강기 세부 설치 기준’에 따라 승강기 설치 시 설치공간 부족 및 육교경사로 막힘 등 이용 불편 민원이 발생될 우려가 있습니다.
- 「보도 설치 및 관리 지침」에 따르면 가로수 등을 제외한 보행자 통행에만 이용되는 유효 폭 최소 기준이 1.5m로 휠체어나 유모차 이용자도 교행 할 수 있는 최소한의 보도 폭을 확보하여야 합니다.
- 이에, 육교 승강기 설치 시 보도 공간이 축소되어 고령자, 장애인 등 교통약자에 대한 보행환경 악화될 우려가 있어 육교 승강기 설치 제안은 불채택 되었음을 알려드리니 이점 양지하여 주시기 바랍니다.

3. 귀하의 요청에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가설명이 필요한 경우 계룡시 건설교통과 이주호주무관(042-840-2543)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",2021-11-17,계룡시,답변완료
안 쓰는 자전거 기증받아 공유하자,"현황 및 문제점
안 쓰는 자전거들이 아파트 통로나 길거리에 방치되어 통행에 불편을 초래하고 지구 환경을 파괴하는 쓰레기로 자리 잡고 있다.
개선방안
자전거 수거 차량을 분기별로 운행한다.
매년 3,6,9,12월 1일을 폐자전거 수거일로 공지한다.
아파트 입구에 모아둔다.
수거차량이 수거해 간다.
사용가능한 상태로 수리한다.
천변 등 자전거도로가 있는 곳에 두어 시민들이 활용할 수 있게 한다.
기대효과
1. 폐자전거로 인한 통행 불편을 해소한다.
2. 시민들의 환경의식을 고양시킨다.
3. 시민들의 여가 생활에 도움을 준다.
4. 자원의 선순환에 대한 인식을 제고시킨다.
5. 지구 환경을 살리는데 기여한다.",2021-10-13,"국민제안1AB-2110-0011469 (2021.10.23) 「계룡대로 육교 부근 횡단보도 및 승강기 설치」에 대하여 아래와 같이 심사결과를 통보코자 합니다.

□ 회신(안)

1. 귀하의 가정에 건강과 행운이 가득하기를 기원합니다.
2. 귀하께서 국민신문고를 통해 제안(1AB-2110-0011469)하신 내용에 대한 검토 결과를 아래와 같이 알려드립니다.

가. 계룡대로 횡단보도 설치
- 위험성, 안전성 등 횡단보도 설치 가능여부 검토가 필요한 사항으로 교통전문가의 자문을 위해 논산경찰서 교통 안전시설 심의 안건에 상정하여 가결 시 예산확보 후 조치할 예정임

나. 계룡대로 육교 승강기 설치
- ‘육교 승강기 세부 설치 기준’에 따라 승강기 설치 시 설치공간 부족 및 육교경사로 막힘 등 이용 불편 민원이 발생될 우려가 있습니다.
- 「보도 설치 및 관리 지침」에 따르면 가로수 등을 제외한 보행자 통행에만 이용되는 유효 폭 최소 기준이 1.5m로 휠체어나 유모차 이용자도 교행 할 수 있는 최소한의 보도 폭을 확보하여야 합니다.
- 이에, 육교 승강기 설치 시 보도 공간이 축소되어 고령자, 장애인 등 교통약자에 대한 보행환경 악화될 우려가 있어 육교 승강기 설치 제안은 불채택 되었음을 알려드리니 이점 양지하여 주시기 바랍니다.

3. 귀하의 요청에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가설명이 필요한 경우 계룡시 건설교통과 이주호주무관(042-840-2543)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",심사 중,홍성군,제안심사
안 쓰는 자전거 기증받아 공유하자,"현황 및 문제점
안 쓰는 자전거들이 아파트 통로나 길거리에 방치되어 통행에 불편을 초래하고 지구 환경을 파괴하는 쓰레기로 자리 잡고 있다.
개선방안
자전거 수거 차량을 분기별로 운행한다.
매년 3,6,9,12월 1일을 폐자전거 수거일로 공지한다.
아파트 입구에 모아둔다.
수거차량이 수거해 간다.
사용가능한 상태로 수리한다.
천변 등 자전거도로가 있는 곳에 두어 시민들이 활용할 수 있게 한다.
기대효과
1. 폐자전거로 인한 통행 불편을 해소한다.
2. 시민들의 환경의식을 고양시킨다.
3. 시민들의 여가 생활에 도움을 준다.
4. 자원의 선순환에 대한 인식을 제고시킨다.
5. 지구 환경을 살리는데 기여한다.",2021-10-13,"국민제안1AB-2110-0011469 (2021.10.23) 「계룡대로 육교 부근 횡단보도 및 승강기 설치」에 대하여 아래와 같이 심사결과를 통보코자 합니다.

□ 회신(안)

1. 귀하의 가정에 건강과 행운이 가득하기를 기원합니다.
2. 귀하께서 국민신문고를 통해 제안(1AB-2110-0011469)하신 내용에 대한 검토 결과를 아래와 같이 알려드립니다.

가. 계룡대로 횡단보도 설치
- 위험성, 안전성 등 횡단보도 설치 가능여부 검토가 필요한 사항으로 교통전문가의 자문을 위해 논산경찰서 교통 안전시설 심의 안건에 상정하여 가결 시 예산확보 후 조치할 예정임

나. 계룡대로 육교 승강기 설치
- ‘육교 승강기 세부 설치 기준’에 따라 승강기 설치 시 설치공간 부족 및 육교경사로 막힘 등 이용 불편 민원이 발생될 우려가 있습니다.
- 「보도 설치 및 관리 지침」에 따르면 가로수 등을 제외한 보행자 통행에만 이용되는 유효 폭 최소 기준이 1.5m로 휠체어나 유모차 이용자도 교행 할 수 있는 최소한의 보도 폭을 확보하여야 합니다.
- 이에, 육교 승강기 설치 시 보도 공간이 축소되어 고령자, 장애인 등 교통약자에 대한 보행환경 악화될 우려가 있어 육교 승강기 설치 제안은 불채택 되었음을 알려드리니 이점 양지하여 주시기 바랍니다.

3. 귀하의 요청에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가설명이 필요한 경우 계룡시 건설교통과 이주호주무관(042-840-2543)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",심사 중,계룡시,제안심사
안 쓰는 자전거 기증받아 공유하자,"현황 및 문제점
안 쓰는 자전거들이 아파트 통로나 길거리에 방치되어 통행에 불편을 초래하고 지구 환경을 파괴하는 쓰레기로 자리 잡고 있다.
개선방안
자전거 수거 차량을 분기별로 운행한다.
매년 3,6,9,12월 1일을 폐자전거 수거일로 공지한다.
아파트 입구에 모아둔다.
수거차량이 수거해 간다.
사용가능한 상태로 수리한다.
천변 등 자전거도로가 있는 곳에 두어 시민들이 활용할 수 있게 한다.
기대효과
1. 폐자전거로 인한 통행 불편을 해소한다.
2. 시민들의 환경의식을 고양시킨다.
3. 시민들의 여가 생활에 도움을 준다.
4. 자원의 선순환에 대한 인식을 제고시킨다.
5. 지구 환경을 살리는데 기여한다.",2021-10-13,"국민제안1AB-2110-0011469 (2021.10.23) 「계룡대로 육교 부근 횡단보도 및 승강기 설치」에 대하여 아래와 같이 심사결과를 통보코자 합니다.

□ 회신(안)

1. 귀하의 가정에 건강과 행운이 가득하기를 기원합니다.
2. 귀하께서 국민신문고를 통해 제안(1AB-2110-0011469)하신 내용에 대한 검토 결과를 아래와 같이 알려드립니다.

가. 계룡대로 횡단보도 설치
- 위험성, 안전성 등 횡단보도 설치 가능여부 검토가 필요한 사항으로 교통전문가의 자문을 위해 논산경찰서 교통 안전시설 심의 안건에 상정하여 가결 시 예산확보 후 조치할 예정임

나. 계룡대로 육교 승강기 설치
- ‘육교 승강기 세부 설치 기준’에 따라 승강기 설치 시 설치공간 부족 및 육교경사로 막힘 등 이용 불편 민원이 발생될 우려가 있습니다.
- 「보도 설치 및 관리 지침」에 따르면 가로수 등을 제외한 보행자 통행에만 이용되는 유효 폭 최소 기준이 1.5m로 휠체어나 유모차 이용자도 교행 할 수 있는 최소한의 보도 폭을 확보하여야 합니다.
- 이에, 육교 승강기 설치 시 보도 공간이 축소되어 고령자, 장애인 등 교통약자에 대한 보행환경 악화될 우려가 있어 육교 승강기 설치 제안은 불채택 되었음을 알려드리니 이점 양지하여 주시기 바랍니다.

3. 귀하의 요청에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가설명이 필요한 경우 계룡시 건설교통과 이주호주무관(042-840-2543)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",심사 중,공주시,제안심사
안 쓰는 자전거 기증받아 공유하자,"현황 및 문제점
안 쓰는 자전거들이 아파트 통로나 길거리에 방치되어 통행에 불편을 초래하고 지구 환경을 파괴하는 쓰레기로 자리 잡고 있다.
개선방안
자전거 수거 차량을 분기별로 운행한다.
매년 3,6,9,12월 1일을 폐자전거 수거일로 공지한다.
아파트 입구에 모아둔다.
수거차량이 수거해 간다.
사용가능한 상태로 수리한다.
천변 등 자전거도로가 있는 곳에 두어 시민들이 활용할 수 있게 한다.
기대효과
1. 폐자전거로 인한 통행 불편을 해소한다.
2. 시민들의 환경의식을 고양시킨다.
3. 시민들의 여가 생활에 도움을 준다.
4. 자원의 선순환에 대한 인식을 제고시킨다.
5. 지구 환경을 살리는데 기여한다.",2021-10-13,"국민제안1AB-2110-0011469 (2021.10.23) 「계룡대로 육교 부근 횡단보도 및 승강기 설치」에 대하여 아래와 같이 심사결과를 통보코자 합니다.

□ 회신(안)

1. 귀하의 가정에 건강과 행운이 가득하기를 기원합니다.
2. 귀하께서 국민신문고를 통해 제안(1AB-2110-0011469)하신 내용에 대한 검토 결과를 아래와 같이 알려드립니다.

가. 계룡대로 횡단보도 설치
- 위험성, 안전성 등 횡단보도 설치 가능여부 검토가 필요한 사항으로 교통전문가의 자문을 위해 논산경찰서 교통 안전시설 심의 안건에 상정하여 가결 시 예산확보 후 조치할 예정임

나. 계룡대로 육교 승강기 설치
- ‘육교 승강기 세부 설치 기준’에 따라 승강기 설치 시 설치공간 부족 및 육교경사로 막힘 등 이용 불편 민원이 발생될 우려가 있습니다.
- 「보도 설치 및 관리 지침」에 따르면 가로수 등을 제외한 보행자 통행에만 이용되는 유효 폭 최소 기준이 1.5m로 휠체어나 유모차 이용자도 교행 할 수 있는 최소한의 보도 폭을 확보하여야 합니다.
- 이에, 육교 승강기 설치 시 보도 공간이 축소되어 고령자, 장애인 등 교통약자에 대한 보행환경 악화될 우려가 있어 육교 승강기 설치 제안은 불채택 되었음을 알려드리니 이점 양지하여 주시기 바랍니다.

3. 귀하의 요청에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가설명이 필요한 경우 계룡시 건설교통과 이주호주무관(042-840-2543)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",심사 중,금산군,제안심사
안 쓰는 자전거 기증받아 공유하자,"현황 및 문제점
안 쓰는 자전거들이 아파트 통로나 길거리에 방치되어 통행에 불편을 초래하고 지구 환경을 파괴하는 쓰레기로 자리 잡고 있다.
개선방안
자전거 수거 차량을 분기별로 운행한다.
매년 3,6,9,12월 1일을 폐자전거 수거일로 공지한다.
아파트 입구에 모아둔다.
수거차량이 수거해 간다.
사용가능한 상태로 수리한다.
천변 등 자전거도로가 있는 곳에 두어 시민들이 활용할 수 있게 한다.
기대효과
1. 폐자전거로 인한 통행 불편을 해소한다.
2. 시민들의 환경의식을 고양시킨다.
3. 시민들의 여가 생활에 도움을 준다.
4. 자원의 선순환에 대한 인식을 제고시킨다.
5. 지구 환경을 살리는데 기여한다.",2021-10-13,"국민제안1AB-2110-0011469 (2021.10.23) 「계룡대로 육교 부근 횡단보도 및 승강기 설치」에 대하여 아래와 같이 심사결과를 통보코자 합니다.

□ 회신(안)

1. 귀하의 가정에 건강과 행운이 가득하기를 기원합니다.
2. 귀하께서 국민신문고를 통해 제안(1AB-2110-0011469)하신 내용에 대한 검토 결과를 아래와 같이 알려드립니다.

가. 계룡대로 횡단보도 설치
- 위험성, 안전성 등 횡단보도 설치 가능여부 검토가 필요한 사항으로 교통전문가의 자문을 위해 논산경찰서 교통 안전시설 심의 안건에 상정하여 가결 시 예산확보 후 조치할 예정임

나. 계룡대로 육교 승강기 설치
- ‘육교 승강기 세부 설치 기준’에 따라 승강기 설치 시 설치공간 부족 및 육교경사로 막힘 등 이용 불편 민원이 발생될 우려가 있습니다.
- 「보도 설치 및 관리 지침」에 따르면 가로수 등을 제외한 보행자 통행에만 이용되는 유효 폭 최소 기준이 1.5m로 휠체어나 유모차 이용자도 교행 할 수 있는 최소한의 보도 폭을 확보하여야 합니다.
- 이에, 육교 승강기 설치 시 보도 공간이 축소되어 고령자, 장애인 등 교통약자에 대한 보행환경 악화될 우려가 있어 육교 승강기 설치 제안은 불채택 되었음을 알려드리니 이점 양지하여 주시기 바랍니다.

3. 귀하의 요청에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가설명이 필요한 경우 계룡시 건설교통과 이주호주무관(042-840-2543)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",심사 중,논산시,제안심사
안 쓰는 자전거 기증받아 공유하자,"현황 및 문제점
안 쓰는 자전거들이 아파트 통로나 길거리에 방치되어 통행에 불편을 초래하고 지구 환경을 파괴하는 쓰레기로 자리 잡고 있다.
개선방안
자전거 수거 차량을 분기별로 운행한다.
매년 3,6,9,12월 1일을 폐자전거 수거일로 공지한다.
아파트 입구에 모아둔다.
수거차량이 수거해 간다.
사용가능한 상태로 수리한다.
천변 등 자전거도로가 있는 곳에 두어 시민들이 활용할 수 있게 한다.
기대효과
1. 폐자전거로 인한 통행 불편을 해소한다.
2. 시민들의 환경의식을 고양시킨다.
3. 시민들의 여가 생활에 도움을 준다.
4. 자원의 선순환에 대한 인식을 제고시킨다.
5. 지구 환경을 살리는데 기여한다.",2021-10-13,"국민제안1AB-2110-0011469 (2021.10.23) 「계룡대로 육교 부근 횡단보도 및 승강기 설치」에 대하여 아래와 같이 심사결과를 통보코자 합니다.

□ 회신(안)

1. 귀하의 가정에 건강과 행운이 가득하기를 기원합니다.
2. 귀하께서 국민신문고를 통해 제안(1AB-2110-0011469)하신 내용에 대한 검토 결과를 아래와 같이 알려드립니다.

가. 계룡대로 횡단보도 설치
- 위험성, 안전성 등 횡단보도 설치 가능여부 검토가 필요한 사항으로 교통전문가의 자문을 위해 논산경찰서 교통 안전시설 심의 안건에 상정하여 가결 시 예산확보 후 조치할 예정임

나. 계룡대로 육교 승강기 설치
- ‘육교 승강기 세부 설치 기준’에 따라 승강기 설치 시 설치공간 부족 및 육교경사로 막힘 등 이용 불편 민원이 발생될 우려가 있습니다.
- 「보도 설치 및 관리 지침」에 따르면 가로수 등을 제외한 보행자 통행에만 이용되는 유효 폭 최소 기준이 1.5m로 휠체어나 유모차 이용자도 교행 할 수 있는 최소한의 보도 폭을 확보하여야 합니다.
- 이에, 육교 승강기 설치 시 보도 공간이 축소되어 고령자, 장애인 등 교통약자에 대한 보행환경 악화될 우려가 있어 육교 승강기 설치 제안은 불채택 되었음을 알려드리니 이점 양지하여 주시기 바랍니다.

3. 귀하의 요청에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가설명이 필요한 경우 계룡시 건설교통과 이주호주무관(042-840-2543)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",심사 중,당진시,제안심사
안 쓰는 자전거 기증받아 공유하자,"현황 및 문제점
안 쓰는 자전거들이 아파트 통로나 길거리에 방치되어 통행에 불편을 초래하고 지구 환경을 파괴하는 쓰레기로 자리 잡고 있다.
개선방안
자전거 수거 차량을 분기별로 운행한다.
매년 3,6,9,12월 1일을 폐자전거 수거일로 공지한다.
아파트 입구에 모아둔다.
수거차량이 수거해 간다.
사용가능한 상태로 수리한다.
천변 등 자전거도로가 있는 곳에 두어 시민들이 활용할 수 있게 한다.
기대효과
1. 폐자전거로 인한 통행 불편을 해소한다.
2. 시민들의 환경의식을 고양시킨다.
3. 시민들의 여가 생활에 도움을 준다.
4. 자원의 선순환에 대한 인식을 제고시킨다.
5. 지구 환경을 살리는데 기여한다.",2021-10-13,"국민제안1AB-2110-0011469 (2021.10.23) 「계룡대로 육교 부근 횡단보도 및 승강기 설치」에 대하여 아래와 같이 심사결과를 통보코자 합니다.

□ 회신(안)

1. 귀하의 가정에 건강과 행운이 가득하기를 기원합니다.
2. 귀하께서 국민신문고를 통해 제안(1AB-2110-0011469)하신 내용에 대한 검토 결과를 아래와 같이 알려드립니다.

가. 계룡대로 횡단보도 설치
- 위험성, 안전성 등 횡단보도 설치 가능여부 검토가 필요한 사항으로 교통전문가의 자문을 위해 논산경찰서 교통 안전시설 심의 안건에 상정하여 가결 시 예산확보 후 조치할 예정임

나. 계룡대로 육교 승강기 설치
- ‘육교 승강기 세부 설치 기준’에 따라 승강기 설치 시 설치공간 부족 및 육교경사로 막힘 등 이용 불편 민원이 발생될 우려가 있습니다.
- 「보도 설치 및 관리 지침」에 따르면 가로수 등을 제외한 보행자 통행에만 이용되는 유효 폭 최소 기준이 1.5m로 휠체어나 유모차 이용자도 교행 할 수 있는 최소한의 보도 폭을 확보하여야 합니다.
- 이에, 육교 승강기 설치 시 보도 공간이 축소되어 고령자, 장애인 등 교통약자에 대한 보행환경 악화될 우려가 있어 육교 승강기 설치 제안은 불채택 되었음을 알려드리니 이점 양지하여 주시기 바랍니다.

3. 귀하의 요청에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가설명이 필요한 경우 계룡시 건설교통과 이주호주무관(042-840-2543)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",심사 중,보령시,제안심사
안 쓰는 자전거 기증받아 공유하자,"현황 및 문제점
안 쓰는 자전거들이 아파트 통로나 길거리에 방치되어 통행에 불편을 초래하고 지구 환경을 파괴하는 쓰레기로 자리 잡고 있다.
개선방안
자전거 수거 차량을 분기별로 운행한다.
매년 3,6,9,12월 1일을 폐자전거 수거일로 공지한다.
아파트 입구에 모아둔다.
수거차량이 수거해 간다.
사용가능한 상태로 수리한다.
천변 등 자전거도로가 있는 곳에 두어 시민들이 활용할 수 있게 한다.
기대효과
1. 폐자전거로 인한 통행 불편을 해소한다.
2. 시민들의 환경의식을 고양시킨다.
3. 시민들의 여가 생활에 도움을 준다.
4. 자원의 선순환에 대한 인식을 제고시킨다.
5. 지구 환경을 살리는데 기여한다.",2021-10-13,"국민제안1AB-2110-0011469 (2021.10.23) 「계룡대로 육교 부근 횡단보도 및 승강기 설치」에 대하여 아래와 같이 심사결과를 통보코자 합니다.

□ 회신(안)

1. 귀하의 가정에 건강과 행운이 가득하기를 기원합니다.
2. 귀하께서 국민신문고를 통해 제안(1AB-2110-0011469)하신 내용에 대한 검토 결과를 아래와 같이 알려드립니다.

가. 계룡대로 횡단보도 설치
- 위험성, 안전성 등 횡단보도 설치 가능여부 검토가 필요한 사항으로 교통전문가의 자문을 위해 논산경찰서 교통 안전시설 심의 안건에 상정하여 가결 시 예산확보 후 조치할 예정임

나. 계룡대로 육교 승강기 설치
- ‘육교 승강기 세부 설치 기준’에 따라 승강기 설치 시 설치공간 부족 및 육교경사로 막힘 등 이용 불편 민원이 발생될 우려가 있습니다.
- 「보도 설치 및 관리 지침」에 따르면 가로수 등을 제외한 보행자 통행에만 이용되는 유효 폭 최소 기준이 1.5m로 휠체어나 유모차 이용자도 교행 할 수 있는 최소한의 보도 폭을 확보하여야 합니다.
- 이에, 육교 승강기 설치 시 보도 공간이 축소되어 고령자, 장애인 등 교통약자에 대한 보행환경 악화될 우려가 있어 육교 승강기 설치 제안은 불채택 되었음을 알려드리니 이점 양지하여 주시기 바랍니다.

3. 귀하의 요청에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가설명이 필요한 경우 계룡시 건설교통과 이주호주무관(042-840-2543)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",심사 중,부여군,제안심사
안 쓰는 자전거 기증받아 공유하자,"현황 및 문제점
안 쓰는 자전거들이 아파트 통로나 길거리에 방치되어 통행에 불편을 초래하고 지구 환경을 파괴하는 쓰레기로 자리 잡고 있다.
개선방안
자전거 수거 차량을 분기별로 운행한다.
매년 3,6,9,12월 1일을 폐자전거 수거일로 공지한다.
아파트 입구에 모아둔다.
수거차량이 수거해 간다.
사용가능한 상태로 수리한다.
천변 등 자전거도로가 있는 곳에 두어 시민들이 활용할 수 있게 한다.
기대효과
1. 폐자전거로 인한 통행 불편을 해소한다.
2. 시민들의 환경의식을 고양시킨다.
3. 시민들의 여가 생활에 도움을 준다.
4. 자원의 선순환에 대한 인식을 제고시킨다.
5. 지구 환경을 살리는데 기여한다.",2021-10-13,"국민제안1AB-2110-0011469 (2021.10.23) 「계룡대로 육교 부근 횡단보도 및 승강기 설치」에 대하여 아래와 같이 심사결과를 통보코자 합니다.

□ 회신(안)

1. 귀하의 가정에 건강과 행운이 가득하기를 기원합니다.
2. 귀하께서 국민신문고를 통해 제안(1AB-2110-0011469)하신 내용에 대한 검토 결과를 아래와 같이 알려드립니다.

가. 계룡대로 횡단보도 설치
- 위험성, 안전성 등 횡단보도 설치 가능여부 검토가 필요한 사항으로 교통전문가의 자문을 위해 논산경찰서 교통 안전시설 심의 안건에 상정하여 가결 시 예산확보 후 조치할 예정임

나. 계룡대로 육교 승강기 설치
- ‘육교 승강기 세부 설치 기준’에 따라 승강기 설치 시 설치공간 부족 및 육교경사로 막힘 등 이용 불편 민원이 발생될 우려가 있습니다.
- 「보도 설치 및 관리 지침」에 따르면 가로수 등을 제외한 보행자 통행에만 이용되는 유효 폭 최소 기준이 1.5m로 휠체어나 유모차 이용자도 교행 할 수 있는 최소한의 보도 폭을 확보하여야 합니다.
- 이에, 육교 승강기 설치 시 보도 공간이 축소되어 고령자, 장애인 등 교통약자에 대한 보행환경 악화될 우려가 있어 육교 승강기 설치 제안은 불채택 되었음을 알려드리니 이점 양지하여 주시기 바랍니다.

3. 귀하의 요청에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가설명이 필요한 경우 계룡시 건설교통과 이주호주무관(042-840-2543)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",심사 중,서산시,제안심사
안 쓰는 자전거 기증받아 공유하자,"현황 및 문제점
안 쓰는 자전거들이 아파트 통로나 길거리에 방치되어 통행에 불편을 초래하고 지구 환경을 파괴하는 쓰레기로 자리 잡고 있다.
개선방안
자전거 수거 차량을 분기별로 운행한다.
매년 3,6,9,12월 1일을 폐자전거 수거일로 공지한다.
아파트 입구에 모아둔다.
수거차량이 수거해 간다.
사용가능한 상태로 수리한다.
천변 등 자전거도로가 있는 곳에 두어 시민들이 활용할 수 있게 한다.
기대효과
1. 폐자전거로 인한 통행 불편을 해소한다.
2. 시민들의 환경의식을 고양시킨다.
3. 시민들의 여가 생활에 도움을 준다.
4. 자원의 선순환에 대한 인식을 제고시킨다.
5. 지구 환경을 살리는데 기여한다.",2021-10-13,"국민제안1AB-2110-0011469 (2021.10.23) 「계룡대로 육교 부근 횡단보도 및 승강기 설치」에 대하여 아래와 같이 심사결과를 통보코자 합니다.

□ 회신(안)

1. 귀하의 가정에 건강과 행운이 가득하기를 기원합니다.
2. 귀하께서 국민신문고를 통해 제안(1AB-2110-0011469)하신 내용에 대한 검토 결과를 아래와 같이 알려드립니다.

가. 계룡대로 횡단보도 설치
- 위험성, 안전성 등 횡단보도 설치 가능여부 검토가 필요한 사항으로 교통전문가의 자문을 위해 논산경찰서 교통 안전시설 심의 안건에 상정하여 가결 시 예산확보 후 조치할 예정임

나. 계룡대로 육교 승강기 설치
- ‘육교 승강기 세부 설치 기준’에 따라 승강기 설치 시 설치공간 부족 및 육교경사로 막힘 등 이용 불편 민원이 발생될 우려가 있습니다.
- 「보도 설치 및 관리 지침」에 따르면 가로수 등을 제외한 보행자 통행에만 이용되는 유효 폭 최소 기준이 1.5m로 휠체어나 유모차 이용자도 교행 할 수 있는 최소한의 보도 폭을 확보하여야 합니다.
- 이에, 육교 승강기 설치 시 보도 공간이 축소되어 고령자, 장애인 등 교통약자에 대한 보행환경 악화될 우려가 있어 육교 승강기 설치 제안은 불채택 되었음을 알려드리니 이점 양지하여 주시기 바랍니다.

3. 귀하의 요청에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가설명이 필요한 경우 계룡시 건설교통과 이주호주무관(042-840-2543)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",심사 중,태안군,제안심사
