제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
신성로 72 도로의 점검요,"현황 및 문제점
구민의 안전을 위해 최선을 다하시는 담당자님들께 깊은 감사를 드립니다.
신성동주민센터 앞길 도로의 개선을 당부드립니다.
주민센터 앞 2차선 도로문제입니다.
주민센터 근처부터 신성교회쪽 자운대한의원(애경케미컬쪽)의 500여m를
지난 8-9년을 지켜본 바로 2차선 도로를 중심으로 가장자리에 홈이 길게 파여 있습니다.
(군대 공병대 용어로는 연석선. 제가 용어를 몰라서요...)
1m 길이로 화강암 보도와 아스팔트 바닥 연석선 모서리 사이에 약10Cm 정도 홈을 파놓고
제대로 마무리 처리가 안된상태입니다.
개선방안
그런 결과로 지금부터 초겨울까지 그곳은 온갖 잡초가 줄지어 무성하고, 쓰레기 정체로 흉물스럽습니다.
건너편과(파출소, 우체국 쪽은 항상 청결한 상태) 확실한 대조를 이룹니다.
초등학교 정문 앞이라 등교시 횡단보도(GS편의점 정문)에 발빠짐에 발이 다칠까 염려가 됩니다.
저희 건물 앞은 매번 구청파견 사회복무요원과 함께 차량의 위험을 감수하고 제초작업을 하곤 합니다.
살펴보시면, 마무리가 덜된 것인지, 공사를 잊은 건지, 예산 부족이라면,
구의회에 진정을 해서라도 예산을 부탁해보겠습니다만.
제 생각에는 몰탈 세멘트 몇 포대면 깔끔하게 정리될 사안 같습니다.
-제안: 주민센터 2차선 도로 건너편 바닥을 정리해 주십시오.
기대효과
개선이 되면, 주민텐터에서 주막공원을 지나 파출소나 우체국의 도로처럼
금성초등학교 쪽 도로에도 깔끔한 도시형 도로가 될 것입니다.
더운 여름 신성주마음교회의 할머니들이 우르르 몰려나와 잡초제거 모습을 보곤 안타까워 했었습니다.
구에서 사소할 것 같은 이런 곳에도 신경을 써 주시면 노인들과 아동들까지 안전하리라 여깁니다.
많이 망설이다가 제안을 합니다.
좋은 결과를 기대해 봅니다.
감사합니다.",2023-04-15,,,유성구,제안심사
생활공구 무료 대여소확대,"현황 및 문제점
전국적으로 생활공구 무료대여소가 운영되고 있다.
내가 살고 있는 동네 인접한 동네에도 생활공구 무료 대여소가 운영 되고 있다.
몇년전인가 그곳을 통해 예초기를 빌려서 이용한 경험이 있다.
1박 2일 사용을 했고 저렴한 비용을 지불했던것으로 기억한다.
코로나시국 동안에는 잠정적으로 운영을 중단한것으로 안다.
개선방안
그당시 그곳을 이용하면서 동네 마다 이러한곳이 설치된다면 얼마나 좋을까 하고 생각을 하였다. 각지역의 주민자치회에서 관리를 하고 지역주민들을 위해서 대여를 한다면 좋을것같다.
기대효과
지역주민들은 겨ㅇ비도 절약되고 아나바다를 실천하게 됨으로 굉장히 호응을 할것이라고 생각을 한다",2023-04-13,,,중구,제안심사
생활공구 무료 대여소확대,"현황 및 문제점
전국적으로 생활공구 무료대여소가 운영되고 있다.
내가 살고 있는 동네 인접한 동네에도 생활공구 무료 대여소가 운영 되고 있다.
몇년전인가 그곳을 통해 예초기를 빌려서 이용한 경험이 있다.
1박 2일 사용을 했고 저렴한 비용을 지불했던것으로 기억한다.
코로나시국 동안에는 잠정적으로 운영을 중단한것으로 안다.
개선방안
그당시 그곳을 이용하면서 동네 마다 이러한곳이 설치된다면 얼마나 좋을까 하고 생각을 하였다. 각지역의 주민자치회에서 관리를 하고 지역주민들을 위해서 대여를 한다면 좋을것같다.
기대효과
지역주민들은 겨ㅇ비도 절약되고 아나바다를 실천하게 됨으로 굉장히 호응을 할것이라고 생각을 한다",2023-04-13,,,서구,제안심사
생활공구 무료 대여소확대,"현황 및 문제점
전국적으로 생활공구 무료대여소가 운영되고 있다.
내가 살고 있는 동네 인접한 동네에도 생활공구 무료 대여소가 운영 되고 있다.
몇년전인가 그곳을 통해 예초기를 빌려서 이용한 경험이 있다.
1박 2일 사용을 했고 저렴한 비용을 지불했던것으로 기억한다.
코로나시국 동안에는 잠정적으로 운영을 중단한것으로 안다.
개선방안
그당시 그곳을 이용하면서 동네 마다 이러한곳이 설치된다면 얼마나 좋을까 하고 생각을 하였다. 각지역의 주민자치회에서 관리를 하고 지역주민들을 위해서 대여를 한다면 좋을것같다.
기대효과
지역주민들은 겨ㅇ비도 절약되고 아나바다를 실천하게 됨으로 굉장히 호응을 할것이라고 생각을 한다",2023-04-13,,,동구,제안심사
생활공구 무료 대여소확대,"현황 및 문제점
전국적으로 생활공구 무료대여소가 운영되고 있다.
내가 살고 있는 동네 인접한 동네에도 생활공구 무료 대여소가 운영 되고 있다.
몇년전인가 그곳을 통해 예초기를 빌려서 이용한 경험이 있다.
1박 2일 사용을 했고 저렴한 비용을 지불했던것으로 기억한다.
코로나시국 동안에는 잠정적으로 운영을 중단한것으로 안다.
개선방안
그당시 그곳을 이용하면서 동네 마다 이러한곳이 설치된다면 얼마나 좋을까 하고 생각을 하였다. 각지역의 주민자치회에서 관리를 하고 지역주민들을 위해서 대여를 한다면 좋을것같다.
기대효과
지역주민들은 겨ㅇ비도 절약되고 아나바다를 실천하게 됨으로 굉장히 호응을 할것이라고 생각을 한다",2023-04-13,,,대덕구,제안심사
생활공구 무료 대여소확대,"현황 및 문제점
전국적으로 생활공구 무료대여소가 운영되고 있다.
내가 살고 있는 동네 인접한 동네에도 생활공구 무료 대여소가 운영 되고 있다.
몇년전인가 그곳을 통해 예초기를 빌려서 이용한 경험이 있다.
1박 2일 사용을 했고 저렴한 비용을 지불했던것으로 기억한다.
코로나시국 동안에는 잠정적으로 운영을 중단한것으로 안다.
개선방안
그당시 그곳을 이용하면서 동네 마다 이러한곳이 설치된다면 얼마나 좋을까 하고 생각을 하였다. 각지역의 주민자치회에서 관리를 하고 지역주민들을 위해서 대여를 한다면 좋을것같다.
기대효과
지역주민들은 겨ㅇ비도 절약되고 아나바다를 실천하게 됨으로 굉장히 호응을 할것이라고 생각을 한다",2023-04-13,,,유성구,제안심사
K-culture 전시관(박물관) 설립,"현황 및 문제점
K-culture (드라마, 영화, 음악) 및 K-food 관심은 그 어느때보다 증가한 시대임
또한 대전 고유의 0시 축제, 사이언스 페스티벌 등 지자체 자체 행사를 진행하고 있으며 2027년 하계 유니버시아드 대회를 앞두고 있으나 전국민이 알고 외국인이 인식할 만한 도시 브랜드가 없음
개선방안
1. 개요
유성 드라마 스튜디오(큐브)와 신세계백화점(외국인 소비가능), 유성지역(숙박가능) 인프라를 적극 활용하여 대전 전체에 내국인 및 외국인 관광객을 이끌 수 있는 K-culture 전시관을 적극 건립
2. 부지선정
대상부지는 신규부지를 발굴하거나 대덕 공동관리아파트, 목원대 과학문화센터 등 활용이 미진한 장소 또는 수목원 인근 등 물색
3. 설립형태
- K드라마관 : 현재 뿐만아니라 과거에 인기있던 대장금, 오징어게임, 가을동화 등 전시장 구축 + 관련상품 판매
- K영화관 : 기생충, 올드보이 등 출연자 영상, 간단한 영화 시노십스(줄거리) 등 상영, 주인공 싸인 및 관련상품 판매, 신규영화 홍보관
- K음악 : 콘서트 영상 표출, 음원 판매, 아이돌 가수들의 cd, 싸인등 판매, 데뷔무대 및 신곡 발표, 일주일 1~2회 상설 가수 초청하여 공연 및 싸인회
- K음식 : 해당 건물 내 푸드코트 운영(한국 음식 소개 및 판매)
(관련 체험 시설) 연구소 및 기업 IT기술, 3D영화 등 자체 체험관
기대효과
외국인이 한국에 오면 서울(경기도), 부산에 주로 방문을 하는데 한국에 오면 대전에 여기는 꼭 가봐야 한다는 여행코스가 필요함
국내외 손님이 당일 대전에 오면 그냥 구경만하고 가는 것이 아니라 숙박이 가능하도록 볼거리를 늘려 소비를 증가시켜야 경제유발 효과가 있을 것으로 기대됨
대형 영화 배급사 및 연예 기획사 등 상당 협의가 필요할 것으로 보이나 관광객수가 많이 증가 할 수록 해당 업체에서도 신규 예정 영화, 음악 등의 홍보 효과가 있을 수 있으므로 매력적이라 보임
현재 2027년 하계 유니버시아드 경기를 앞두고 있고 지속적인 대전만에 브랜드 먹거리가 필요한 시점으로 보이며 젊은 대학생들이 방문하였을때 추후 전세계 대학생들에게 홍보효과도 있어 방문 명소가 될것으로 보임
* 좋은 기회가 있을때, 대전만의 도시 브랜드(랜드마크)가 만들어지면 좋겠습니다.",2023-04-11,,,대전광역시,제안심사
육교 계단 안전사고 예방 개선,"현황 및 문제점
어제 저녁에 갑천 대교 옆 육교를 내려오다가 육교 계단에서 구를뻔한 사고를 두 번이나 겪을 번 했습니다. 아차 순간에 생명을 잃을 뻔
사고가 발생되니 정말 어이가 없었습니다
문제는
1. 육교의 계단간 구분을 해주는 알미늄이 이탈되어 발을 헛디디게 되어 있었고
2. 계단의 한곳이 아니라 두 곳이나 같은 위험이 존재하고 잇었습니다
현재 안전사고는 얼마전 분당 정자교 무너짐 및 이태원 사고와 최근 대전의 스쿨존 차량안전사고 관련 등.
범 국가적으로 추진하는 것으로 알고 있고 더 한층 각 지자체에서도 조심을 관심을 갖고 있어야 할 것으로 판단됩니다/
적극행정 차원의 긴급 개선 제안을 드립니다
개선방안
1. 육교 계단 안전사고 예방 개선
ㅇ 해당위치 : 첨부 참고
ㅇ 개선요청 :
1안) 이탈된 계단간 이음 알미늄 부착
2안) 계단간 이음 시공방식 : 현 시공방법인 알미늄 부착은 시간이 흐르면 또다시 이탈됨. 따라서 도색 등 새로운 방법으로 검토
- 향후 신규 계단 시공시 알미늄 부착 등을 심도깊게 재 검토 필요
기대효과
1. 안전사고 예방
2. 시민 불편사고 예방
3. 적극행정 기여",2023-04-11,,,서구,제안심사
대전역내 버스안내노선 책자 비치 필요,"현황 및 문제점
트래블라운지가 대전역에서 멀고 그런게 있는지 모른다 대전역에 내려 대청호 여행을 가고자 하는 분들에게 버스노선 안내책자나 리플렛이 필요하다
개선방안
대전역내 여행센터와
대전역내 동구청 현장민원센타에
대전버스노선 안내책자와 리플렛 비치
기대효과
대전관광이 더 편리해진다
현재는 택시안내 위주만 하는데
버스도 같이 안내하는 것이 더욱
대전관광에 도움이 된다",2023-04-07,,,대전광역시,제안심사
불채택 제안 재검토(현재 시행 중),"현황 및 문제점
1. 유성구 성북동 방동저수지의 관광 활성화와 침체된 식당운영 활성화를 위해 방동저수지 길에 둘레길, 주차장 신설 등을 제안했었으나 당시에는 불채택으로 답변을 받았고
2. 현재 방동 저수지는 둘레길과 분수대 등을 조성중에 있으며(~23.11월까지 공사) 관람객 편의지원에 노력하고 있다
개선방안
1. 당시에는 장기적인 안목이 불가하여 불채택을 하였지만 지금 공사를 시행하고 있으니 채택으로 전환해줄것을 제안드립니다.
기대효과
1. 제안의 장기적 안목 판단 기회 및 제안 활동의 활성화",2023-04-04,"안녕하세요. 대전시 시정에 관심가져 주셔서 감사합니다.

귀하께서 제안하신 바를 수용하여 채택으로 진행하려 하나 2017년에 제안하신 내용으로 그 후 행정기구 및 업무분장의 변화로인하여

지금 귀하께서 제안해주신 사항을 ""채택""으로 처리하는 것으로 갈음하고자 합니다.

기타 문의가 있으실 경우에는 제안부서 담당자(042-270-3023)로 전화주시면 친절하게 답변드리겠습니다. 감사합니다.",2023-04-14,대전광역시,답변완료
