제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
호수공원체육시설,"현황 및 문제점
보라매공원을보면시스템이참좋아보여일산호수공원도적용했으면좋겠다는생각이듦.
누구라도할수있는체육시설이있어서탁구장,당구장등선호하는시설이있으면좋겠다는생각을하게됩니다.
하나더추천한다면
직거래장터를날짜를정해서한번씩하면타지역물건이나계절마다지방특색물건을구입하면좋겠다는생각이듭니다.
개선방안
일산시민이누구나재밌는운동을싑게접할수있어좋고건강한삶을살수있을것으로생각함.
나이별로선호도조사해서저렴한비용으로접하기쉬운것과언제든가능한운동이필요한다생각함
기대효과
건강한삶과신선한재료.",2021-08-02,"1. 안녕하십니까? 선생님께서 국민신문고에 제안하신 “일산호수공원 체육시설 설치”(접수번호 2AB-2108-0000639)에 대한 우리 시의 검토의견을 다음과 같이 알려드립니다.

2. 선생님의 제안내용은 “일산호수공원에 탁구장, 당구장 등의 체육시설 설치 및 직거래장터 운영 요청”에 관한 것으로 이해됩니다.

3. 일산호수공원은 1,035,445㎡의 면적 중 300,000㎡의 호수와 500,000㎡ 이상의 녹지대가 조성되어, 시민들에게 수 경관과 녹지를 이용한 문화·힐링, 도시열섬현상을 막는 등 쾌적한 도시환경을 제공하고 있습니다.

4. 선생님의 제안과 같이, 공원 내 각종 운동시설 설치에 대한 욕구들이 많이 있으나 모든 욕구를 충족시킬 수는 없는 현실입니다. 특히, 일산호수공원은 고양시의 대표적인 랜드마크로서 지역주민은 물론 수도권 주민들이 즐겨 찾는 공원입니다. 새로운 건축물을 건축하여 운동시설을 설치하기 위해서는 공원조성계획 변경 등 절차를 거쳐야 하는 등 여러 측면에서 현실적인 어려움이 있음을 알려드립니다.

5. 아울러, 우리 시는 관내에서 생산된 신선하고 안전한 농산물 및 관내에서 생산되지 않는 일부 타지역 농산물(특산물)을 판매하는 로컬푸드 직거래매장(상설 직거래장터)을 전국 지자체 중 최다수(14개소) 보유, 운영하고 있습니다.

6. 또한, 고양시의 신선한 농산물 및 농산가공품을 손쉽게 구입할 수 있는 새벽시장을 매주 토, 일요일 호수공원에 개설하여 운영하고 있음을 알려드리며, 앞으로도 안전한 고품질 농산물을 고양시민에게 공급할 수 있도록 상설 및 비상설 직거래매장(장터)를 확대할 계획입니다.

7. 이에 따라 선생님의 제안을 불채택함을 너그러이 양해해주시기 바랍니다.

8. 소중한 제안에 감사드리며, 그 밖에 문의사항은 고양시 푸른도시사업소 공원관리과 정봉기 부팀장(☎031-8075-4350), 고양시 농산유통과 김인경 주무관(☎031-8075-4612)에게 연락주시기 바랍니다. 끝.",2021-08-25,고양시,답변완료
가평군 숙박업자를 위한 예약 솔루션을 제공해 주시면 좋을 것 같습니다.,"현황 및 문제점
가평군의 산업 중 관광업은 매우 높은 비중을 차지하고 있으며, 향후 해당 산업에 대한 비중도 지속적으로 높아질 것으로 생각됩니다.

숙박업은 이러한 관광 산업에서 매우 큰 지중을 차지합니다.

현재 숙박업을 운영하고 이용하는 사람들은 인터넷을 이용한 간편한 결제 방식 및 관리 방식을 가능케 하는 민간 업체가 운영하는 어플리케이션에 매우 높게 의지하고 있습니다.

이런 민간 업체는 적게는 숙박료의 10%, 많게는 30%까지 수수료로 이득을 취하고 있어 숙박업 운영자 및 이용자들에게 많은 부담을 주고 있습니다.

하지만, 간단한 결제 및 예약 방식이어도 새롭게 인터넷 시스템을 구축하기 위해서 필요한 초기 비용은 소규모 사업장에서 개개인이 부담하기에는 적지 않습니다.

https://imnews.imbc.com/replay/2020/nwdesk/article/5766848_32524.html
개선방안
가평군 내 숙박업체를 위한 인터넷 결제/예약 시스템을 구축해주시면 좋겠습니다.

결제/예약 시스템 구축은 군단위에서 시행하기에 어렵지 않은 사업일 것입니다.
기대효과
1. 세수 증진

2. 가평군 관광 홍보

3. 숙박업 운영자 및 이용자의 부담 감소",2021-08-02,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 제안(신청번호 1AB-2108-0001606) 에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 제안내용은 '가평군 숙박업자를 위한 예약솔루션 제공' 에 관한 것으로 판단 됩니다.

3. 귀하의 제안내용에 대해 검토한 결과를 다음과 같이 알려드립니다.

○ 숙박업 인터넷 결재 및 예약관리시스템은 숙박업소의 객실예약, 결재, 정산 등을 체계적으로 관리하기 위하여 시스템 구축방안 수립부터 설계, 이행의 과정을 거처 모든 서비스를 제공함에 있어, 필요한 예산(인력, 장비 등)과, 전문성이 요구되며, 경기도 내 타 지자체와의 형평성 등 을 고려하여 진행해야할 것이라 판단됩니다, 그러므로 지자체에서 단독적으로 진행할 수 있는 사항이 아니며, 상급기관인 경기도 등 광역지자체 단위에서 수립하여 진행해야 할 것으로 사료 됩니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 가평군 관광과 (☏031-580-2066)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",2021-08-27,가평군,답변완료
청소년들 스트레스 해소를 위한 낙서공간 설치 제안 현황 및 문제점,"현황 및 문제점
경기도에 거주하는 수많은 청소년들이 공부하고 학원다니며. 친구들의 교우관계와 진로에 대한 고민 등 정말 스트레스가 많아 청소년들의 공부에 대한 스트레스 해소를 위한 청소년들만의 공간인 낙서공간이 필요하다고 생각합니다. 이러한 공간이 없다보니 적절하지 않은 곳에 무분별하게 낙서를 하는 경우도 발생합니다. 미리 미리 대안을 마련해서 청소년들의 고민과 생각들이 표출될수 있도록 오프라인, 온라인 공간 등 폭넖게 청소년들 낙서공간 활용 제안드려봅니다. 도에서 정책적으로 준비해서 시군에 안내하고 진행해도 좋지 않을까 생각해 봅니다.

온라인은 시군구 홈페이지
오프라인은 청소년수련관, 청소년 관련 운영기관 도서관 공간, 공개된 다리 하부공간 및 공원이나 쉼터공간 너무 후미지지 않고 공개된 공간에서 건전한 낙서를 권장하며 청소년들의 소통우 공간이 확보되지 않을까요?
개선방안
1. 온라인 오프라인 공간 청소년들 스트레스 해소를 위한 낙서공간 설치 제안
2. 다리하부 공간
3. 공원 및 쉼터 도심지 자투리공간
4. 공공도서관
5. 청소년수련관
6. 공공기관 자투리 공간 활용
기대효과
1. 청소년들의 스트레스 해소를 통한 건전한 성장에 기여
2. 청소년들이 가진 끼, 꿈, 꽤 발견의 기회
3. 청소년들의 소통과 공감의 공간
4. 청소년들을 바라보는 어른들의 시각의 변화
5. 불필요한 안전사고 사전예방에 기여
6. 건전한 청소년 활동에 기여 확대",2021-08-02,"1. 안녕하십니까. 청소년과 담당자 김인수입니다.
평소 청소년정책에 대해 관심 가져주신 점에 대해 감사드리며, 귀하의 정책제안에 대해 다음과 같이 회신하여 드립니다.

2. 귀하가 제안하신 ‘청소년들 스트레스 해소를 위한 낙서공간 설치 제안’에 대해 공감합니다.

아울러 경기도는 청소년들의 스트레스 해소 및 행복 삶을 위하여 청소년수련시설(수련관, 문화의집 등)을 지속 확충하고, 동아리 활동 등 청소년의 성장시기에 맞는 다양한 프로그램을 지원하고있습니다.

귀하께서 제안하신 ‘청소년들 스트레스 해소를 위한 낙서 공간 설치’에 대하여는 청소년들을 위한 다양한 프로그램이 필요하다는 점을 고려하여 시범적으로 일부 시행한 후 평가를 거쳐 확대 또는 축소토록 하겠습니다.

3. 앞으로도 청소년정책에 지속적인 관심 부탁드리며, 기타 답변내용에 대한 문의사항이 있으시면 경기도청 청소년과 김인수 주무관(031-8008-2552)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",2021-08-13,경기도,제안실현
구성구청 임시청사 대안지,"현황 및 문제점
http://www.kyeongin.com/main/view.php?key=20210731010005591

구성구 분구 했을때 임시청사에 대한 글을 읽었습니다.
개선방안
인디에프앞 삼거리에 있는 인디에프건물 임대구인중인걸로 아는데 거길 이용해 보는것도 어떨까요?

계획했던 옛한전공사부지랑도 거리가 멀지도 않은거 같고 구성역 과 보정역에도 가까운거 같습니다.
기대효과
이제 플랫폼시티 계발계획 공시도 8월달로 있는걸로 알고 있는데

최선의 선택 부탁드립니다",2021-08-02,"1. 귀하께서 작성하신 ""구성구청 임시청사 대안지""에 대하여 아래와 같이 답변드립니다.

2. 지방자치법 제4조의2에 따라 우리시는 2020년 기흥구 분구 승인을 행정안전부에 건의하였으며 행정안전부에서는 이에 대해 검토하고
있는 상황입니다.

3. 분구의 임시청사 위치는 행안부 승인 이후 결정될 사항으로, 현재 확정된 바 없으나 향후 위치 선정시 주민 접근성, 교통상황 및
주차 여건 등을 종합적으로 고려하여 주민들이 청사를 이용함에 불편함이 없도록 노력하겠습니다.

4. 기타 궁금한 사항은 용인시 자치분권과(031-324-3074)로 연락주시면 안내하여 드리겠습니다. 감사합니다.


붙임 : 국민제안신청서 1부. 끝.",2021-08-25,용인시,답변완료
폐보도블록을 주민들에게 무상나눔하는 방안을 제안합니다.,"현황 및 문제점
어느새 한해의 중간시점을 지나고 있습니다
가끔은 생활주변에서 소량의 보도블록들이 필요할때 주변에 폐블록이 없나 찾게 됩니다
해마다 연말을 기준으로 연례행사같은 보도블록의 대대적인 교체작업이 이루어 질것을 예상하고
자원의 건전한 순환 및 주민편익 증진을 위해 필요한 주민들에게 폐보도블록 무상나눔을 제안합니다
개선방안
보도블록의 교체현장에서 폐기처분할 보도블록들을 보도정비 현장에서 선별하여 재활용 가능한 폐보도블록을 별도의 야적장에 적재하고 필요한 주민들의 신청을 받아 일정수량 한도내에서 무상나눔을 한다면 자원의 재활용과 주민의 경제활동에 큰도움이 될것으로 보입니다
기대효과
절차상 번거로움이 있을 수 있겠지만 폐보도블록의 무상 나눔활동을 통하여
자원의 재활용과 주민들에게 작은나눔을 통해 주민들의 생활에 큰 도움이 되길 바랍니다",2021-08-02,"귀하의 무궁한 발전을 기원합니다.

귀하께서 제안하신 [폐보도블록을 주민들에게 무상나눔하는 방안을 제안합니다.]의 심사결과

본 제안내용은 2021년 제1차 제안심사위원회에 기 채택된 내용으로

현재, 예산 및 시행방안 등을 검토하여 시행 예정 중이므로 제안심사위원회 안건으로 상정하지 않음을 알려드립니다.

이에 본 제안을 채택함에 어려움이 있사오니 양해하여 주시기를 바랍니다.

기타 문의가 있으시면 화성시 정책기획과(031-5189-6693)로 연락주시기 바랍니다.",2021-08-20,화성시,답변완료
1타 올패스 생활불편민원 통합신고제 운영(자원봉사 인세티브 연계),"현황 및 문제점
고양시 연례적 환경, 건설, 교통,녹지,안전 관련 생활불편 지역민원을 고양시 발전을 위한 지역사회 관심과 열의가 있는 일반시민 및 자원봉사자를 대상으로 참여한 신고자에게 자원봉사 점수를 부여하는 등 소극적 관심에서 적극적 신고유도와 단 한번의 1타 민원신고로 체바뀌식 땜질형으로 그동안 반복되었던 고질적 지역민원(불법주차, 쓰레기 무단투기, 무질서사범, 보도블럭 및 경계석 파손, 도로 꺼짐, 맨홀 및 빗물받이 막힘, 가로등 점멸시간 및 고장, 교통신호체제 고장, 가로수 및 제초, 산책로 및 공원민원 등) 이 해마다 증가추세로 이에 대책마련이 시급한 실정임
개선방안
고양시 고질적 환경, 건설, 교통, 녹지, 안전 관련 생활불편 지역민원을 쉽고 빠르게 한번에 처리하고 일원화된 신고 및 처리 시스템을 효율적 운영(신고창구 채널(전화, 메일, 휴대폰, 사진, 동영상) 일원화 환경민원 통합신고제 운영 실시로 1타 올패스 민원 해결)함으로써 고양시민의 쾌적한 주거분위기 조성과 수준 높은 도시환경 조성 기대
-시민 반응도 사전 조사 선행 및 실시내용 홍보
-고양시 고질적 각 분야별 민원 데이터 분석
-지역민원통합신고센터 시스템 도입 및 효율적 운영 실시

기대효과
-통합신고 실시로 고양시민 누구나 쉽고 개방적 신고참여 유도
-생활불편 지역민원을 신속하게 즉시 통보 및 처리 제2의 확대사고 예방
-일원화된 고양시 민원취합 데이터 활용
-소관부처 즉시 통보 및 민원회신 결과 명확화
-신고자 자원봉사 인세티브 부여
-고질적 생활불편 및 지역환경민원 해결
-고양시 쾌적한 주거분위기 및 도시환경 조성",2021-07-31,"1. 선생님의 가정에 행복이 가득하기를 기원합니다.

2. 국민신문고를 통해 신청하신 ""1타 올패스 생활불편민원 통합신고제 운영(자원봉사 인센티브 연계)""(접수번호 2AB-2108-0000165)에 대한 답변을 아래와 같이 드립니다.

3. 선생님의 제안내용은 ""환경, 교통, 안전 등과 관련된 생활불편 지역민원 신고를 빠르게 할 수 있도록 일원화된 신고/처리 시스템을 운영하고 이를 자원봉사활동과 연계하자""는 것으로 이해됩니다.

4. 우리 시는 '안전신문고 앱'을 통해 코로나19 방역신고를 비롯해 불법 주정차, 광고물, 쓰레기 방치 등 13개 분야 생활불편 신고를 통합하여 접수받고 있습니다. '안전신문고'는 2020년 행정안전부가 사용자 혼선 등 유사한 신고시스템 운영에 따른 문제점을 개선하기 위해 생활불편신고 앱을 통합한 시스템입니다.

5. 아울러, 제안해주신 '불편신고에 따라 자원봉사활동 시간을 부여하는 방안'은 서울시 도봉구에서 운영하고 있는 '도봉살피미' 제도와 유사해보입니다. 도봉구청은 1년간 활동할 자원봉사자 '도봉살피미'를 모집하여 활동실적에 따라 4건당 1시간, 1일 최대 8시간의 자원봉사 시간을 인정합니다.

6. 이는 우리 시 '주부시정모니터' 활동과 비슷하며, 우리 시는 자원봉사시간부여 대신 생활불편사항 등 모니터링 건수에 따라 점수를 부여하여 포상금을 지급하고 있음을 알려드립니다.

7. 이처럼 선생님의 제안은 일부 시행하고 있거나 유사 제도를 운영하고 있음에 따라 현재로써는 채택하기 어려움을 너그러이 양해해 주시기 바랍니다.

8. 끝으로 신속한 답변을 드리지 못해 송구럽다는 말씀을 드리며, 그 밖에 문의사항은 고양시 기획정책관 김보희 주무관(☎031-8075-2396)에게 연락주시기 바랍니다. 끝.",2021-10-19,고양시,답변완료
용인 남사읍 남사배수지가는 길 메콰세타이어숲길조성 / x-게임장 스케이트파크장 농구장 설립을 제안,"현황 및 문제점
안녕하세요
용인 남사읍 시민으로써 부족한 생활시설로써,
용인 시민으로써 삶의 질을 향상시킬수 있는 환경 조성을 제안합니다.
현재 완장천 부터 남사 배수지까지의 도로 부분과 땅을 활용하여 낙후된 환경 (어두운 길과 낙후된 땅)을 조금만 더 다듬고 활용 한다면 앞으로의 향후 남사읍 발전에 크게 도움이 될수 있습니다.
개선방안
1. 메콰세타이어숲길 조성을 제안합니다.
남사배수지에 공공 체육시설이 올해 시.도비로 상부 유휴 공간에 풋살장, 족구장, 실외 게이트볼 경지장, 주차장 조성되어 공공체육 인프라 형성되는 시점이나, 완장천에서부터 올라가는 도로 길을 메콰세타이어 숲길 도로로 만든다면 더욱 더 멋진 환경에 그늘 ,풍경, 산과 나무 휴식처 등 시민들의 삶의 수준과 질을 향상시킬수 있습니다.

2.용인한숲시티 4단지 6단지에서 도로 건너편으로
완장천이 흘러가는 조그만한 부지를 활용하여 남사배수지 가는 길 양쪽으로 x-게임장 스케이트 파크( 인라인스케이트,스케이트보드, 롤러스케이트)그리고 반대편으로는 농구장 시설 및 휴게시설 확충을 제안합니다. 용인한숲시티내 많은 시민들이 살고 있으나 부족한 생활시설로써 체육시설을 보충을 할수 있으며, 현재 유아 부터 갈곳없는 청소년 , 어른까지 활용이 가능합니다.
기대효과
* 남사읍 대표적인 명소 관광 코스로 가능하게 됩니다
남사저수지 공공 시설의 적극적인 시민들의 활용을 할수 있는 환경으로 또한 조깅 코스, 자전거 라운딩 코스에도 기여에 큰 효과를 줄수 있습니다.

* 완장천 개선 효과에 큰 역활을 할수 있습니다.

* 처인성 역사유원지 - 남사 배수지 체육시설- 한숲시티 각 공원 및 남사도서관- 한숲/동탄/오산 등산로 - 아곡저수지 및 완장저수지 연결로 용인시 남사읍 천혜의 자연 환경 하나의 관광상품을 지속적으로 개발이 가능하여, 용인시의 도시개발에도 큰 역활을 할 수 있습니다.",2021-07-29,"1. 우리시 체육시설 발전에 관심 가져 주신점 감사드리며, 가정에 행복이 가득하시길 바랍니다.

2. 남사배수지 인근 체육시설 조성 제안 요청해 주신 사항에 대하여 아래와 같이 검토의견을 알려 드립니다.

- 제안해 주신 곳은 체육시설을 설치할 수 있는 유휴부지가 없으며, 체육시설(X게임장, 농구장 등) 신설을 위해서는 경작중인 사유지를 매입
하여 시설공사를 추진하여야하는 사항으로 제안 반영이 어려운 점 양해하여 주시기 바랍니다.

향후, 한숲시티 인근 도시개발 등에 따른 체육시설 조성 가능한 부지와 여건이 조성될 경우 적극 검토하도록 하겠습니다.

3. 기타 궁금하신 사항은 용인시 체육진흥과 담당자 박재식(031-324-2485)에게 연락주시면 성심껏 설명드리겠습니다. 끝.",2021-08-26,용인시,답변완료
"화성시 좋아지고 있지만...,","현황 및 문제점
이번달부터 65세 어르신들은 버스 무임승차 하겠끔 세로운제도 를 도입해서 시행중인걸로 알고 있다.
대부분 벌이가 없는 어르신들을 위해 화성시에서 아주 잘한 일이라 본다.
저는 여기서 보안해야할점 을 하나 발견하게 돼었는데 어차피 장애인들도 볼일이 있어도 대부분 벌이가 없어 묶여 있기가 다반사 이다.
일 을 찿아 찿아다니고 싶어도 당장 차비가 없어서 나가지 못한분들이 많을것 으로 안다.
개선방안
장애인들도 버스 무임승차 로 장애인들이 버스비 에 구애받지 않고 자유롭게 활동하게 개선하여 주세요.
기대효과
1) 장애인들도 버스 무임승차 로 바꿔주면 과반수 는 아니겠지만 상당수 의 삶 의 질이 바뀐다.
2)장애인들이 화성시 를 떠나지 않고 살뿐 아니라 화성시 의 이미지 가 살아난다.
3)장애인들이 고마워하여 화성시 의 전도자 역활을 할것이며 그로인해 화성시 의 재정도 좋아진다.",2021-07-29,"귀하의 무궁한 발전을 기원합니다.

귀하께서 제안하신 [화성시 좋아지고 있지만...,]의 심사결과

본 제안내용은 화성 무상교통 정책 대상을 장애인으로 확대하자는 내용은로 판단되는바,

1. 현재 장애인분들을 위해 교통약자 이동지원 서비스 등을 제공하여 이용 요금을 지원해드리고 있으며,

2. 화성시 무상교통 정책은 대상을 노년층→아동, 청소년→청년(2021년 10월 예정)으로 점진적으로 확대하고 있습니다.

무상교통 정책은 예산이 동반되는 사항으로 종합적이고 장기적인 검토가 필요한 사항으로 제안심사위원회 안건으로 상정하지 않음을 알려드립니다.

이에 본 제안을 채택함에 어려움이 있사오니 양해하여 주시기를 바랍니다.

귀하의 소중한 의견에 감사드리며 장애인분들을 위해 보다 나은 정책을 하도록 노력하겠습니다.

기타 문의가 있으시면 화성시 정책기획과(031-5189-6693)로 연락주시기 바랍니다.",2021-08-20,화성시,답변완료
동별 청소 모니터링 제도 운영,"현황 및 문제점
각동의 기본 업무인 청소 행정업무제고
개선방안
-각 동별 비공개 청소모니터링단 운영(10명내외)
-평가항목 구성
-연4회 모니터링 및 평가
-각동 성과업무평가에 반영
기대효과
-깨끗한 고양시 거리 및 환경 조성에 절대 기여",2021-07-28,"1. 안녕하십니까? 선생님께서 국민신문고에 제안하신 “동별 청소 모니터링 제도 운영”(접수번호 2AB-2107-0021206)에 대한 우리 시의 검토의견을 다음과 같이 알려드립니다.

2. 우선, 선생님의 좋은 아이디어를 공유해주셔서 감사드립니다. 선생님의 제안내용은 “동행정복지센터의 가로청소 업무 제고를 위한 비공개 청소 모니터링단 운영”에 관한 것으로 이해됩니다.

3. 현재 각 구청은 전담 팀이 가로청소 실시 상태에 대한 점검과 민원을 처리하면서, 기동반을 운영하여 신속 대응하고 있고, 동 행정복지센터는 현장민원 담당이 최일선에서 민원을 처리하고 있습니다. 또한 용역업체에는 관리자가 청소상태를 매일 점검하도록 과업이 부여되어 있습니다.

4. 여기에 더해 선생님의 제안이 실행된다면 보다 촘촘히 가로청소 상태를 모니터링 할 수 있을 것으로 예상됩니다.

5. 다만, 현재의 운영상황에 특별한 문제점이 있다고 보기 어려운 상황입니다. 또한 새로운 모니터링 제도를 운영함에 따라 기대되는 효과와 새로운 제도 운영 시 일선 현장 공무원들이 느끼는 업무 부담을 비교하여 고려해 볼 때 추가적인 검토와 의견수렴이 필요하다고 생각됩니다.

6. 이에 따라 선생님의 제안을 불채택하게 되었으니 너그러이 양해해주시기 바랍니다.

7. 소중한 제안에 감사드리며, 그 밖에 문의사항은 고양시 자원순환과 조상은 주무관(☎031-8075-2683)에게 연락주시기 바랍니다. 끝.",2021-08-25,고양시,답변완료
용역제안서 평가위원(후보자) 인력풀 활용,"현황 및 문제점
현재 경기도 홈페이지 고시.공고란을 살펴보면 ""용역제안서 평가위원(후보자) 모집 공고""라는 제목으로 평가위원을 모집하고 있으며, 평가위원으로 위촉되는 자의 역할은 입찰 참가자의 제안서를 평가하는 것으로서 매년 수시로 공고를 통해 모집을 하고 접수된 서류를 검토한 후 해당 위원회에서 선별을 하여 최종 확정을 하고 있는 절차에 의해 진행되고 있으나 반복 및 지속되는 평가위원(후보자)의 경우 계속되는 참여자의 경우 해당 직업 및 직종에 참석하는 부류가 있음에도 반복되는 절차의 개선의 필요할 때라고 봅니다.
개선방안
이에 따라 사례를 보면 경기테크로파크에서 기술닥터사업의 평가위원을 인력풀로 등록해 활용하고 있는 방식과 같이 경기도에서 평가위원(후보자) 인력풀을 기준양식에 따라 등록할 수 있도록 홈페이지에 게시해 놓고 365일 24시간 등록된 인력풀을 검증한 후 최종 등록 확정한 후 각종 사업에 맞는 평가위원을 검색한 후 참여의사를 문자 및 SNS로 통보 및 수용의사를 받아 최종 확정하는 절차대로 한다면 1.인력인건비 절감, 2.서류접수 및 진행시 물류비용 절감, 3.투입되는 보이지 않는 시간절약될 수 있고 인력풀을 정기적인 업데이트를 통해 지속적인 관리와 운영을 할 수 있다는 잇점이 있어 제안합니다.
국가사업에서도 평가위원을 수시 등록을 할 수 있도록 각 국가부처 사업 홈페이지에 게시 운영되고 있는 바 방안을 마련해 진행하는 것이 적절하다고 봅니다.
기대효과
최근 전 부처의 평가위원의 데이터를 통합해 운영하려는 국가의 중차대한 사업이 2022년부터 시작되는 즈음에서 경기도의 방대한 사업에 적절한 평가위원을 선발에 평가할 수 있는 시스템을 마련에 운영할 수 있도록 제도개선이 된다면 대한민국을 선도하는 경기도가 될 수 있는 기초가 되리라 확신합니다.",2021-07-28,"먼저 소중한 의견 보내주신 데 대해 깊은 감사를 드립니다.
본 제안심의를 위해 전문가 검토 및 타부서 의견청취 내용을 고려해 볼 때, 제안의 취지인 ‘용역제안서 평가위원 인력풀 구성’의 취지는 공감하나, 제안서 평가 형태의 계약 건수가 많지 않은 점(연간 100건 이내), 위원 사전 선정 후 명단 유출 등의 문제, 그로 인한 평가의 공정성 저하 등의 문제가 발생될 소지가 있을 것으로 판단되어 불채택 처리하고자 합니다.
이와 관련하여 추가 문의사항이 있으시면 경기도 회계과 전우창 주무관(031-8008-4183)에게 전화주시면 성실히 답변드리겠습니다.",2021-08-26,경기도,답변완료
