제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
시민 안전보험 가입건,"현황 및 문제점
안녕 하세요.우리나라 대부분의 지역에서 시민 안전 보험에 가입되어 있는것으로 알고 있습니다. 이는 지자체에서 시민보호차원에서 가입되었을 것입니다. 그르나 우리시에서는 아직도 시민 안전보험에 가입되지않고있어 청원 드립니다 .
개선방안
국가가 국민의 생명을 최우선으로 하듯 시에서도 시민의 안전이 최우선이 되어야 될것 같습니다.시정에 다소 어려움이 있드라도
시민의 안전을 지켜줄수있는 시민 안전보험가입에 우리시도 동참하여 주실것을 간곡히 청원 드립니다. 감사합니다.
기대효과
경제적인 빈곤층은 보험가입 자체가 쉽지않습니다. 불의의 사고를 당하면 속수무책으로 자포자기할수밖에 없는 실정입니다.
요즘 넘쳐나는 보험 시대이지만 당장 살아가기 힘들어 보험하나 들지 못한분들에게 정말 큰힘이 될수있을것입니다.",2022-01-31,"1. 평소 시정발전을 위한 귀하의 관심과 노력에 감사드립니다.

2. 귀하께서 제안해 주신 국민신문고 국민제안(신청번호 1AB-2201-0027652)에 대한 검토결과를 아래와 같이 답변드리오니 참고하시기 바랍니다.
가. 제안내용 : 김포시 시민안전보험 가입 요청
나. 검토내용
1) 우리 시는 예기치 못한 각종 재난 및 사고로 부터 피해를 입은 시민의 생활안정에 기여하고자 2021년 7월 「김포시 시민안전보험 가입 및 운영 조례」를 제정하고 2022년 본예산을 확보하여 2022년 김포시 시민안전보험을 가입하여 운영 중에 있습니다.

2) 김포시에 주민등록을 둔 시민이면 누구나 해당(등록 외국인 포함)되고 가입기간(2022년 2월 28일 부터 2023년 2월 27일) 중 전입 시 자동 가입, 전출 시 자동 해지 됩니다.

3) 보장항목은 △ 폭발·화재·붕괴·산사태 사고 상해 사망 및 후유장애 △ 대중교통 이용 중 상해사망 및 후유장애, 부상치료비 △ 물놀이 사고 사망 △ 개물림 상해사망 및 후유장애, 응급실 진료비 △ 유독성 물질 사망 △ 급성 감염병 사망 △ 스쿨존, 실버존 교통사고 치료비 △ 화상 수술비 △ 상해 사망 장례비 △ 상해 후유장애로 총 16개 항목이 보장됩니다.

4) 보장항목 별로 최대 2천만원까지 보장받을 수 있고 기타 제도 및 개인이 가입한 보험과 상관없이 중복 보장되며 김포시 외 다른 국내 지역에서 사고를 당해도 보장됩니다.

5) 위와 같은 사유로 제안사항을 불채택 함을 양해 바라며 기타 궁금하신 사항은 홈페이지 참조 및 안전총괄과 양승우(☎031-980-2910)에게 문의 주시면 답변 드리도록 하겠습니다. 감사합니다.

붙임 시민안전보험 홍보자료 1부. 끝.",2022-03-21,김포시,답변완료
고양시 선별진료소 건,"현황 및 문제점
현황 : 현재 코로나 환자 급증에 따라 선별진료소에 검사 대기 줄이 길어지고 있습니다.
추운 날씨에 시민들이 검사신청서를 작성하기 위한 줄만 한시간 이상 서고 있습니다.
앞으로 확진자 추세는 더 높아질 것으로 보이고 선별진료소 검사 줄도 더 길어질 것으로 보입니다.

문제점 :
다른 줄을 서기 위해 줄을 서야한 다는 것이 비효율 적입니다.
미리 작성해가면 5분도 걸리지 않는 일을 왜 1-2시간 줄을 서서 기다려서 작성해야 하나요?
개선방안
타 지역과 같이 전자 문진표를 미리 작성 할 수 있도록 시스템을 구축해주세요.

이게 당장 어려우시다면,
검사 신청서 파일을 홈페이지에 업로드하여
검사를 원하는 개인이 신청서를 미리 인쇄, 작성하여 선별진료소에 가져갈 수 있도록 해주세요.
기대효과
검사 신청서에 서는 줄만 줄여도 그 줄을 서는 시민의 시간 절약, 그 줄을 컨트롤 해야하는 보건소 직원 분들의 인력이 훨씬 덜 낭비 될 것 같습니다.",2022-01-30,"1. 안녕하십니까? 선생님께서 국민신문고에 제안하신 “선별진료소에 전자문진표”(접수번호 2AB-2202-0008962)에 대한 우리 시의 검토의견을 다음과 같이 알려드립니다.

2. 선생님의 제안내용은 “전자문진표(QR코드)를 활용한 선별진료소 검사신청 운영방식의 도입”에 관한 것으로 이해됩니다.

3. 우리 시는 PCR 검사신청 정보를 전자문진표가 아닌 엑셀업로드 방식으로 코로나19정보관리시스템에 등록하고 있으며, 이러한 방식은 이름, 생년월일 등 피검사자 인적사항을 엑셀파일에 잘못 기재하여 검사결과가 지연 통보되는 등의 문제점이 있습니다.

4. 이런 이유로 우리 시에서도 검사신청 정보의 정확도 향상을 위해 전자문진표 도입을 검토하고 있으나, 최근에 위 시스템이 몇 차례 다운되는 등 운영상 문제점이 있어 도입을 유보한 상황이며, 만약 시스템이 안정화되면 금년도 상반기 중에는 시행할 예정임을 알려드립니다.

5. 유사한 제안이 2021년 하반기에 접수됨에 따라 시행예정 중인 내용으로 국민 제안 규정 따라 선생님의 제안을 불채택하오니 양해하여 주시기 바랍니다

6. 소중한 제안에 감사드리며, 그 밖에 문의사항은 고양시 기획정책관 이민지 주무관(☎031-8075-2396)에게 연락주시기 바랍니다. 끝.",2022-02-11,고양시,답변완료
청소년시설 명칭 변경에 따른 버스정류장 명칭 변경 제안,"현황 및 문제점
안녕하세요, 저희는 고리울청소년센터 청소년운영위원회 '메아리' 위원들입니다.

제6차 청소년정책 기본계획과 부천시 청소년수련시설 설치 및 운영에 관한 조례(2021.12.20.) 그리고 부천시 청소년 의견을 반영하여 2022년부터 부천시 청소년시설(수련관, 문화의집)의 명칭이 '청소년센터'로 변경되었습니다.

시설 명칭이 변경됨에 따라 저희 센터도 명칭이 '고리울청소년문화의집 꾸마'에서 '고리울청소년센터 꾸마'로 변경되었습니다.

이렇게 '고리울청소년센터'로 명칭이 변경되었지만, 저희 센터 앞 버스 정류장 명칭인 '상우아파트, 청소년문화의집'이 아직 변경되지 않아 버스 이용이 많은 청소년과 시민들이 센터 명칭에 대해 혼란이 있습니다.
개선방안
시민들과 청소년들이 등하교시 많이 이용하는 5, 8, 23번 버스 정류장의 명칭을 '상우아파트, 청소년문화의집'에서 '상우아파트, 고리울청소년센터'로 변경하는 것을 제안합니다.

바뀐 센터명이 효과적으로 청소년들과 시민들에게 전달될 수 있도록 학교 개학 날짜 이전인 2월말까지 되도록 빠른 시일 내 변경해주셨으면 합니다.
기대효과
명칭이 변경되면 청소년들과 시민들이 청소년 의견을 반영한 센터 명칭 변경과 관련된 부천시의 적극적인 정책 반영 결과를 알 수 있고, 더 많은 청소년들이 쉽고 빠르게 저희센터로 찾아올 수 있어서 고리울청소년센터의 이용률도 높아지면서 청소년들이 하고 싶은 활동에 많이 참여할 수 있다고 생각합니다.",2022-01-29,"1. 시정에 관심을 가지고 참여하여 주셔서 감사드리며, 상우아파트.청소년문화의집(13-165/13-166) 명칭변경 제안민원에 대하여 답변드립니다.
2. 버스정류소 명칭은 ""부천시 버스정류소 설치 및 운영기준""에 의거 우선순위(지하철역, 고유지명, 공공기관, 문화관광지 등)를 고려하여 사용하고 있으며, 최대 15자 이내로 제한하여 운영되고 있음을 알려드립니다.
3. 또한, 버스정류소 명칭 변경 시에는 시민의 버스이용 혼란을 초래 방지 및 시설물 정비 비용을 고려하여 연 2회 정기적으로 진행하고 있습니다.
4. 건의해주신 상우아파트.청소년문화의집 버스정류소(13-165/13-166)의 명칭변경(청소년문화의집 → 고리울청소년센터)은 공공시설임을 고려하여 2022년 하반기(7월 경)에 시행토록 하겠습니다.
5. 추가로 궁금하신 사항에 대하여는 대중교통과(담당자 김태식 ☎625-9413)로 연락하여 주시면 성심껏 답변드리도록 하겠습니다. 끝.",2022-03-04,부천시,답변완료
애견 운동장,"현황 및 문제점
김포시 지역개선
특성이 있고, 활발하며, 발빠른 대체와 제공이 필요합니다.

1. 지역특성이 부족합니다.
뻔한 신도시 그 이상도 그 이하도 아닙니다.
여러가지 아이디어가 있겠지만 우선 한가지만 확인 해주세요.

애견운동장입니다.
많은 애견인들이 공동주택 중심으로 살고들계세요.
개인주택도 있겠지만요.

여튼 외국 처럼 끝도 없이 넒은 공원이 있지는 않지만
펜스만 친다면 기존 사용되고 있는 화단? 도로와 아파트 사이에 있는 화단을 활요한다면
꼭 애견 운동장만 사용하기 보다는 넓지는 않지만 다양한 방법으로 활용될 수 있다고 봅니다.

책임, 관리, 사고는 전적으로 개인에게 있다고 봐야겠고,
기본관리 기존처럼 풀 베어주고, 딱 그정도
개선방안
1. 장기동 모아미래도엘가 바로 앞 화단?이요 펜스만 설치해주시면 사용할수 있을꺼 같으며,
모든 책임과 관리의무는 사용자 모두에게만 있게 하여 공간을 제공 김포시에 좋은 모습일꺼 같습니다.
(출입문 한개로 사용하여 하고 밤에는 어차피 어두워서 애견인들이 사용하면서 나름 보안?나쁘지 않을꺼 같습니다.)_

2. 비여있는 공터? 사용하지 않거나 건설 하지 않는 공터? 임시사용이라도 해주시면 좋겠습니다.
놀고 있어서 풀만 무성한거 보다는 다양하게 이용게 하는게 좋을꺼 같습니다.

(출입문만 설치해주시면 될꺼 같습니다.)
기대효과
1. 김포라는 동네에는 그래도 운동장도 곳곳에 있더라~~

2. 애견 칩 확인으로 꼭 벌금을 줘야지 보다는 확인하고 계도하면서 한다면 유기견? 발생도 아무레도 줄꺼라고 생각되며,

3. 유기견 또한 좀 더 쉽게 잡을 수 있을 수 있다고 봅니다.
엄한데 있다가 사고 치는 것보다는 좋을 듯 합니다.

4. 경제적으로도 좀 더 좋아 지지 않을까요?",2022-01-26,"1. 안녕하십니까? 귀하께서 국민신문고에 제안 신청하신 민원(신청번호1AA-2201-0024805)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 제안내용은 '공원녹지 부지를 활용한 애견 운동장(동물 놀이터) 조성'에 관한 것으로 이해됩니다.
◎ 귀하께서 제안하신 애견운동장(동물놀이터)의 경우 현재 도시공원법상 공원시설로 설치 가능하며, 이미 시행중인 사항으로 제안 채택은 어려운 점 양해 부탁드립니다. 또한, 동물놀이터의 경우 10만제곱미터 이상의 근린공원에 설치 가능한 사항으로 모아미래도 엘가 앞 완충녹지는 관련법상 검토가 지난함을 알려드립니다.
3. 위 답변 내용에 대하여 기타 궁금하신 사항이나 추가 설명이 필요한 경우 김포시 공원녹지과 안영빈 주무관(☏031-980-2344)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝",2022-02-16,김포시,답변완료
비둘기 똥 문제 해결방안,"현황 및 문제점
한때는 평화의 상징이라고 보호하던 비둘기가 유해 조류로 분류 된 걸로 알고 있습니다.
화정역 남쪽 광장에 있는 쉼터 의자(첨부파일)는 비둘기 똥 때문에 더러워서 사람이 앉을수 없는 곳이 여러군데 있습니다.
개선방안
따라서 비둘기들이 의자에 앉지 못하게 해야 합니다.
첫째는 비둘기 모이를 주지못하게 광장 여러곳에 안내문을 설치(의자에도 부착)해서 지금도 비둘기 들에게 모이를 주는 시민들이 보고 자신들의 행위가 잘못 이라는 개닫게 해야 합니다.
둘째는 어려운 일일수 있지만 광장 상공을 그물로 덮어서 비둘기 들이 오지 못하게 하는 겁니다. 물론 상공을 그물로 덮어도 옆으로 날아 오면 대책이 없지만 그래도 많이 차단 될겁니다.
셋째는 비둘기 들이 싫어 하는 소리가 있습니다. 물론 이 소리는 사람들도 싫어 합니다. 그래도 계속 들으면 괜찮아 질 겁니다. 비둘기똥으로 덮이는 것 보다는 나으니까요.
기대효과
당장 비둘기 똥으로 더럽혀져 있던 광장 의자가 깨꿋해져서 시민들이 자유롭게 앉아서 쉴수 있어 집니다.
광장 바닥도 비둘기 똥으로 더럽게 보이던 바닥이 깨끗해 져서 광장을 찾는 시민들도 한결 상쾌한 마음을 가질 겁니다.",2022-01-26,"[환경정책과]
1. 안녕하십니까? 선생님께서 국민신문고에 제안하신 “(비둘기 똥 문제 해결방안)”(접수번호 2AB-2202-0007935)에 대한 우리 시의 검토의견을 다음과 같이 알려드립니다.
2. 선생님의 제안내용은 “비둘기 배설물 문제에 따른 해결방안”에 관한 것으로 이해됩니다.
3. 현재, 우리 시는 비둘기 먹이주기 자제 홍보를 위하여 공원, 육교 등 민원이 발생하는 곳에 비둘기 먹이주기 자제 현수막을 설치하고 있으며, 비둘기 먹이주는 행위를 자제하도록 행정계도 하는 등 야생동물에 대한 시민인식 개선을 위해 노력하고 있습니다. 다만, 현재 비둘기에게 먹이를 주는 행위가 불법 사항이 아니어서 강제하기 어려운 점 양해하여 주시기 바랍니다.
4. 이에 따라 선생님의 제안을 불채택함을 너그러이 양해해주시기 바랍니다.
5. 소중한 제안에 감사드리며, 그 밖에 문의사항은 고양시 환경정책과 정재열 주무관(☎031-8075-2662)에게 연락주시기 바랍니다. 끝.

[일산동구 환경녹지과]
1. 안녕하십니까? 선생님께서 국민신문고에 제안하신 “비둘기 똥 문제 해결방안”(접수번호 2AB-2202-0007935)에 대한 우리 시의 검토의견을 다음과 같이 알려드립니다.
2. 선생님의 제안내용은 “역광장내 비둘기 등의 분변으로 인한 시설훼손을 저해하는 방안을 마련할 것”에 관한 것으로 이해됩니다.
3. 현재, 선생님의 제안사항과 같이 우리 시는 역주변 광장내 정기적으로 현수막을 교체게첨하여 비둘기에게 먹이를 주지 말 것을 안내 및 홍보 중에 있습니다. 다만, 비둘기 등 조류는 원활한 이동이 가능하여, 비둘기의 근절을 위한 시설을 광장에 설치할 시에는 사람의 통행 또는 이용에 제한이 발생할 수 있고 미관저해의 요인이 발생할 수 있어 구조물 설치를 추가하는 것은 많은 검토가 필요할 것으로 판단됩니다.
4. 이에 따라 선생님의 제안 중, 비둘기 먹이를 주지 말 것에 대한 홍보와 안내는 보다 적극적으로 시행하도록 하겠습니다.
5. 소중한 제안에 감사드리며, 그 밖에 문의사항은 고양시 일산서구 환경녹지과 최보희 주무관(☎031-8075-7263)에게 연락주시기 바랍니다. 끝.",2022-02-24,고양시,답변완료
아파트 층간소음관련 분쟁예방을 위한 교육 절실,"현황 및 문제점
현재 대한민국의 아파트에 거주해 살고 있는 국민의 수요가 점차 증가하고 있으며 아파트를 생활권으로 자리 잡고 있어 공동생활에 따른 층간소음의 분쟁이 점차 증가하고 있으나 최소 사전에 예방할 수 있는 단계로 아파트내 층간소음관리위원회의 위원 교육이 필요하나 행정관청의 지원 및 도움되는 교육은 전무한 상황입니다.
개선방안
이에 행정관청에서는 층간소음분쟁관련해 접수 및 조사와 결과를 제시하고 있으나 바로 내 집과 붙어사는 거주자 사이의 마음의 길이만큼 시간적, 기간적 소요되는 것이 많은 바 최소한의 중재장치로서의 역할을 할 수 있도록 아파트내 층간소음관리위원회가 설치된 아파트의 경우 년간 교육을 세워 강제적 사항은 아닐지라도 최소 위원 1명이상을 매년 교육에 참여해 층간소음분쟁에 1차 제어할 수 있는 아파트 위원회가 될 수 있도록 도움이 지원해야 합니다.
기대효과
아파트 관리규약에는 명시되어 있다고 하나 강제성이 없는 바 위원회 설치도 유명무실이 될 수 있고 설치되었다고 해도 층간소음분쟁 관련해 현실적인 내용을 충분히 공감하고 이해할 수 있는 교육을 통해 자체적으로 해결할 수 있는 작은 단초로서의 역할을 기대할 수 있는 효과도 크다고 봅니다.",2022-01-24,"1. 평소 시정발전을 위해 깊은 관심과 노력을 아끼지 않고 있는 귀하에게 진심으로 감사드립니다.

2. 귀하께서 신청하신 국민신문고 국민제안(신청번호 1AB-2201-0022979)에 대한 검토결과를 아래와 같이 회신하오니 참고하시기 바랍니다.

가. 제안내용 : 아파트 내 층간소음관리위원회 위원 대상 교육지원 요청

나. 검토내용
◎ 단지내 층간소음관리위원회 위원을 대상으로 하는 교육지원 부족으로 위원회 운영 등에 어려움을 겪으신 점에 대하여 깊은 위로의 말씀을 드립니다.

◎ 우선 현행제도를 안내드립니다. 국토교통부에서는 LH공사 중앙공동주택관리지원센터(http://myapt.molit.go.kr)를 통하여 '층간소음 예방관리 가이드북'을 발행하여 단지내 층간소음 관리위원회의 대응 요령 및 절차와 관련서식 등을 구체적으로 제안하고 있으며, 향후에는 층간소음 상담 또는 주민자생단체 활성화 등을 위한 교육 프로그램 운영 예정임을 예고하고 있음을 알려드립니다. 아울러 층간소음 이웃사이센터(T.1661-2642)를 통해 상담과 소음측정 및 아파트 단지내 캠페인 등을 진행하고 있습니다.

◎ 다만, 상기 제도와 지원에도 불구하고 실제 단지내 층간소음관리위원회 운영에는 많은 어려움이 있음을 충분히 이해하고 있으나, 층간소음 특성상 다양한 구성원 및 다양한 소음원인으로 인해 위원회 운영시 상담과 대처방안이 천차만별일 수 밖에 없어 우리시 자체적으로 층간소음 관련 위원회 위원 교육을 별도 구성하고 운영하기까지에는 어려움이 있어 중장기 검토가 필요함을 이해해주시기 바랍니다.

3. 귀하의 제안사항에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 김포시 주택과 정희규 주무관(☎031-980-2255)에게 문의 주시면 성심성의를 다하여 안내해 드리겠습니다. 감사합니다. 끝.",2022-03-03,김포시,답변완료
반려동물 사체 종량제(부제. 반려동물 장례 지원 서비스),"현황 및 문제점
□ 현 황
- 2021년 한국반려동물보고서(KB금융그룹)에 따르면 한국의 반려가구는 604만 가구, 1,448만명, 즉 인구 1/3이 반려동물을 기르고 있음

- 현행법상 반려동물의 사체는 폐기물로 분류되기 때문에, 폐기물 관리법에 따라 처리해야함. 개인의 사유지를 포함하여 허가받지 않은 동물의 사체를 매장(매립)할 경우 3년 이하의 징역 또는 3천만원의 벌금에 처할 수 있음.(폐기물 관리법 제65조)

- 반려동물이 동물병원에서 사망할 경우 의료용 솜, 주사기와 같은 의료폐기물로 분류되어 동물병원에서 자체적으로 처리되거나, 폐기물처리업자 또는 폐기물처리시설 설치·운영자 등에게 위탁해서 처리되고 있음.(폐기물 관리법 제2조, 18조)

□ 문제점
- 현행법상 반려동물의 사체는 생활폐기물에 해당하여 종량제 봉투에 담아 일반 쓰레기와 함께 버려야 함.

- 가족과 같은 반려동물의 시체 처리를 위해 소정의 비용을 들여 사설 장례시설에 위탁하여 처리하고 있지만 이로 인해 불필요한 사회적 비용을 야기하고 있음

- 특히나 개, 고양이 등 외에 파충류, 어류, 곤충 등 다양한 반려동물과 함께하는 가구가 늘어나는 추세이므로 표준화되고, 생명경시풍조가 발생하지 아니할 사체 처리 방법이 필요해지고 있음
개선방안
□ 개선방안
- 현행법상 생활폐기물에 해당하는 반려동물의 사체를 일반 종량제 쓰레기 봉투가 아닌 관 형태의 종이 박스 재질로 된 폐기물 용기를 제작, 마트와 편의점, 시·군·구청 등에서 판매를 실시

- 반려동물의 크기에 따라 2.5L, 5L, 10L, 20L 등 다양한 폐기물 용기를 제작하고, 이에 대한 가격 책정은 일반 폐기물 처리 비용과 동일하게 책정함으로써 반려동물 사체처리에 대한 불필요한 사회적 비용을 줄이고 반려동물 주인의 부담을 경감 시킴과 동시에 생명 경시 풍조의 만연을 방지할 수 있음

- 처리 또한 기존 폐기물 처리법과 같이 시·군·구에서 일괄 양도 받아 화장 처리하되 시·군·구의 동물등록말소(동물보호법 제12조, 제47조) 업무를 처리하는 부서에 별도의 창구를 마련하여 접수를 받고 사체를 양도 받아 처리하여 업무의 효율성을 증대

기대효과
□ 기대효과
- 현행법의 개정을 거치지 않고 즉각적인 반려동물 사체처리에 대한 문제를 해결할 수 있음.
- 저렴하고 효율적인 반려동물 사체 처리 방법에 대한 가이드라인을 정부에서 먼저 제안함으로 불법적이고 음지에서 행해지던 반려동물 사체처리 행위를 양지로 끌어올 수 있음

□ 관련시안
- 별도첨부",2022-01-16,"귀하께서 보내주신 제안(접수번호 1AB-2201-0014169)에 대해 다음과 같이 회신합니다.

검토 결과, 정책 제안 방향에 대한 취지는 공감하나 제안 내용을 적용하기 위한 사회적 비용 증가 및 관련 법령(폐기물관리법, 동물보호법) 개정이 필요할 것으로 예상되며, 인력 및 보관시설 운영으로 인한 추가 비용 발생 우려로 기존의 동물장묘업을 활용하는 것이 효율적이라고 판단 되어 불채택 처리하고자 합니다.

이와 관련하여 추가적으로 문의사항이 있으시면 동물보호과로(031-8030-4414) 연락주시면 성실하게 답변 드리겠습니다.",2022-02-15,경기도,답변완료
경기도 외국인주민 긴급지원 지역 확대,"현황 및 문제점
경기도에 거주하는 외국인의 숫자가 타 지역에 비해 비중이 많은 관계로 외국인의 고용 및 계약, 거주, 기타 등 국내거주하는 외국인이 갑작스러운 질병, 재해, 사고등의 위기 상황에서 도움을 받을 수 있는 기회 및 혜택을 8개시.군에 한정(수원, 용인, 성남, 부천, 평택, 시흥, 포천, 여주등)하고 있으나 실제 이외의 지역(김포, 안산, 기타등)에 거주하는 외국인이 도움을 받아야 할 기회가 적다는 사실입니다.
개선방안
이에 따라 경기도에서 외국인 주민에 대한 긴급지원을 우선 김포시와 안산시 거주하는 외국인 주민을 추가로 포함해 적용할 수 있도록 해야 합니다.
외국인 주민에게 생계비 40~100만원, 의료비 100만원, 해산비 50만원은 자신들의 생명과도 같은 귀중한 지원비용임에도 많이 거주하고 있음에도 지원을 받지 못한다는 것은 개인의 권리를 박탈하는 것과 같다고 봅니다.
기대효과
외국인 주민의 긴급지원에 도움을 주는 경기도의 행정에 감사한 마음은 크지만 경기도 내에서 외국인 주민이 공장등 영세한 중소기업에서 근무하고 있는 그 분들도 소중한 자로서 경기도에서는 함께 보살펴 준다면 더욱 귀한 긴급지원사업이 될 것입니다.",2022-01-14,"1. 평소 시정에 관심을 가지고 국민신문고를 통해 ‘경기도 외국인주민 긴급지원 지역 확대’와 관련한 제안을 해 주셔서 감사합니다.

2. 귀하의 제안 내용은 경기도 외국인주민 긴급지원 지역에 안산시를 포함하자는 내용으로,
긴급지원 지역 지정 권한은 경기도 외국인정책과 소관사항으로 안산시에 처리권한이 없기에 부득이하게 불채택하게됨을 알려드립니다.

3. 이를 널리 양해하여 주시기 바라며, 그 외 궁금한 사항은 안산시청 기획예산과(481-2473)로 전화주시면 성심성의껏 답변 드리겠습니다. 끝.",2022-02-07,안산시,답변완료
지방정부 주관사업 집행 비용 지역화폐 확대 사용 제안,"현황 및 문제점
국가 및 지자체, 민간기업(단체) 주관 지원사업에 따른 연구비를 집행할 경우 “국가연구개발사업 연구개발비 사용기준”에 의거 세금계산서, 연구비전용카드를 사용하도록 하고 있으나, 지방정부(특별(광역)시,도) 주관 지원사업도 동일하게 적용되나 지역화폐를 활용한 지역경제 활성화 및 투명한 세수처리와 각종 잇점을 활용할 필요가 있습니다.
개선방안
이에 따라 국가외 지자체에서 주관 지원하는 사업의 경우 “도 및 각 시,군별 조례 제정”에 의거 세금계산서, 연구비전용카드외 추가로 지역화폐를 일부 한시적, 기간적 사용을 허용 확대하여 지역의 중소기업에 제품(비품, 재료) 납품과 상권 활성화에 작은 기여 및 일조할 수 있게 하고, 지역화폐를 일부 이용할 경우 신용카드의 이용수수료율 보다 추가 인센티브(6%~10%)를 얻을 수 있는 장점과 신용카드의 체크카드와 같이 편리하게 연고지역에서 신속하게 수급 처리하는 등 지출처리의 다양성이 필요합니다.
기대효과
향후 지역경제 발전과 활성화의 중심을 지역 중소기업과 소상공인이 함께 성장할 수 있도록 작은 시작을 지방정부가 주관하는 소규모 사업의 집행부분에서부터 소폭이라도 지역화폐로 사용할 수 있는 길을 열어주는 것이 바로 지방정부가 주민과 함께 소통하며 살 수 있는 물꼬를 터 주기 위한 시작으로 조례, 지침, 가이드라인을 마련해 지원하는 것이 건강한 지방정부와 지역사회가 함께 발전해 나아갈 수 있는 중요한 단초가 될 것입니다.",2022-01-14,"1. 평소 시정발전을 위해 깊은 관심을 가져주시는 귀하께 진심으로 감사드립니다.

2. 귀하께서 신청하신 국민신문고 국민제안(신청번호 1AB-2201-0013091)에 대한 검토 결과를 아래와 같이 회신하오니 참고하시기 바랍니다.

가. 제안내용 : 국가 외 지자체 주관 지원사업의 경우 세금계산서, 연구비전용카드 외 추가로 지역화폐 일부 한시적, 기간적 사용 허용 확대

나. 답변내용
- 지역화폐는 '지역사랑상품권 이용 활성화에 법률' 및 행정안전부 지침에 따라 지역화폐 소지자 개인에게 발행 및 인센티브를 지원하고 있습니다.
- 현재, 사업부서에서 정책 수립 시 개별법에 따라 지원 수단을 지역화폐로 발행 가능한 경우 사업부서 요청에 따라 지역화폐 소지자에게 발행해 주고 있습니다.
- '국가연구개발사업 연구개발비 사용기준' 및 지자체 지원 사업 수행 시 개별 법령 및 근거 조항에 지역화폐 소지자의 발행 및 집행이 가능한 경우는 집행의 수단으로 지역화폐 발행 및 결제가 가능함을 알려드립니다.
- 각 지자체 지원 사업의 상위법 검토 및 조례 개정은 지원 사업의 각 개별 부서에서 처리됨을 알려드립니다.

3. 김포시 시정발전에 관심을 가져주셔서 감사드리며, 기타 문의사항은 김포시 일자리경제과 지역경제팀(☎031-980-5217)으로 연락주시기 바랍니다. 끝.",2022-02-16,김포시,답변완료
양평군 파크장(bmx 자전거용) 도입 제안,"현황 및 문제점
자전거를 타는 사람이라면 누구나 양평까지는 자전거를 타고 와 보았을 것이고,
최근 대유행하고 있는 BMX에도 많은 관심들이 있을 것으로 생각됩니다.

신도시 등 새로운 도시엔 말할 것도 없고 대부분의 동네에 bmx 자전거를 위한 파크장이 마련되어 있습니다.

그런데 자전거의 도시 양평에 파크장이 없다는게 말이나 됩니까.
개선방안
양평의 목 좋은 곳에 파크장을 규모있게 만들고, 주변으로 자전거 공원 (쉼터)를 조성하는 것입니다.
(*중앙에 파크장, 파크장을 둘러싼 규격 펌핑트랙, 이 모든 것을 둘러싸고 있는 전국 최대규모의 자전거 공원조성)
자전거를 타지 못하는 어린아이들이 뛰어놀 수 있는 공간과 엄마들이 수다 떨 수 있는 공간을 함께 마련
--> 수도권의 모든 엄마들이 몰려들게 할 수 있습니다.

자전거=양평 이라는 공식이 생길 수 있도록 신경 써 주시길 바랍니다.
아직까지 개발이 되지 않은 양평의 수 많은 지역이 있습니다. (단월, 청운 등) 땅값이 문제라면
낙후된 양평지역에 조성하면 아주 좋을 듯 합니다.
기대효과
매주 파크장으로 유입되는 bmx이용 인구와 양평을 지나는 모든 자전거인들의 메카가 될 것이며,
이는 양평 지역경제 발전과 자영업자들의 매출 개선에 지대한 영향을 미칠 것입니다.

자전거 인구는 생각보다 매우 많습니다.

서울을 포함하여 제대로 된 파크장이 없는 수도권에 대규모 파크장을 비롯하여 이를 둘러싼 펌핑트랙과 공원이 함께 생긴다면,
양평은 그야말로 자전거의 성지가 될 것이며, 구경거리 삼아 들르는 사람들로 인해 양평의 수많은 자영업자들이 이익을 볼 것입니다. 양평은 주말마다 인산인해를 이룰 것이고, 각종 자전거 대회 유치 등으로 전국적인 소도시로 성장할 수 있을 것입니다.
서울에 몰려있는 몇 개 안되는 자전거 전문점들도 양평으로 몰려들 것입니다. 가장 좋은 스키수리점이 서울이 아닌 용평에 있는 것과 마찬가지 입니다.",2022-01-13,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 제안(1AB-2201-0012127)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 제안 내용은 「묘기용자전거(BMX) 파크장 및 쉼터 조성 요구」에 관한 것으로 판단됩니다.
3. 귀하께서 제안해주신 묘기용자전거 파크장 및 쉼터 조성사업의 경우 사업도입 시 양평군의 관광자원 확보 및 자전거이용 활성화에 큰 도움이 될거라 판단되나, 해당 시설 조성에 필요한 부지 및 사업비 확보 등 중장기적인 검토가 필요한 사안으로서 사업추진을 위해 단계적인 검토를 진행해나가도록 하겠습니다.
4. 귀하의 제안에 감사드리며, 검토결과에 대한 추가적인 문의가 있으실 경우 교육체육과 체육시설팀 김영일 주무관(☏031-770-2936)에게 연락주시면 성실히 답변해드리겠습니다. 끝.",2022-02-14,양평군,답변완료
