제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
향동천 보행자도로 한강 연결,"현황 및 문제점
향동천 하류의 수색로 및 철길 지하구간 (약 200미터)에 보행자도로가 없어 향동천의 고립으로 하천의 가치 저하되고 있으며
보행자 이동으로의 이용이 불가하여 반드시 개발 필요.
개선방안
향동천의 수색로와 철도 지하구간에 보행자 도로와 자전거 도로를 만들어 덕은지구를 지나 한강공원까지 연결
지하구간은 불과 200미터 정도이며 저예산 단기간 공사 가능.
기대효과
향동 주민과 함께 창릉신도시 주민 덕은지구 주민들이 향동천을 통한 한강으로의 이동 선릉 창릉으로의 이동이 용이 하며 지역 발전과 주민 건강 자전거로의 이동이 편해져 친환경 효과가 있을것으로 기대",2022-07-19,"1. 고양시정 발전에 적극 협조하여 주심에 감사드리며 귀하의 가정에 행복이 가득하시길 기원합니다.

2. 귀하께서 국민신문고 제안 1AB-2207-0018306호로 접수하신 “향동천 덕은교~철도 복개 구간 보행로·자전거도로 설치 요청”에 대하여 다음과 같이 알려드리오니 추가로 문의사항이 있으신 경우에는 고양시 푸른도시사업소 생태하천과(☎8075-2751)으로 연락하시면 더욱 자세히 안내해 드리겠습니다.

가. 향동천은 향동지구(향동동) ~ 난지빗물펌프장(서울시)을 흐르는 지방하천으로 유로연장이 5.93km인 고양시, 서울시의 경계하천이며, 하천관리청은 경기도입니다. 하천법 제25조에 의한 하천기본계획에 의하면 귀하께서 제안하신 구간은 향동천의 치수를 예방하기 위하여 3연박스(복개)→5연박스(복개)로 L=350m를 확장하는 계획이 예정되어 있습니다.

나. 하천을 이용하는 이용자들이 하천의 친수, 이수에 대한 요구가 많아지고 있는 실정이나. 하천의 주기능은 유수로 인한 피해를 예방하는 치수 목적이 전제되어야 하는 사항으로 하천관리청인 경기도에서도 단계적으로 향동천의 치수예방사업을 계획·추진 중에 있는 사항으로 우리 시에서도 시민들의 의견을 반영하여 조속히 사업 추진해 줄 것을 적극 건의하고 있습니다.

다. 최근 기후변화 등에 따른 강우량이 늘고 있고, 국지성 호우에 의한 피해발생 빈도가 증가하는 점 등을 감안하면 치수사업이 완료되지 않은 구간에 통수단면을 축소시키는 시설 설치는 많은 인적·물적 피해를 야기할 수 있으므로 현재로서 귀하의 제안사항을 추진하기에는 어려움이 있으며, 국가기반시설인 철도 복개구간이 350m가 되는 점 등은 안전, 우범화 등의 예방을 위해서도 다각적인 검토가 이뤄져야 할 사항이기에 치수 사업이 완료된 이후 중장기적으로 검토되어야 할 사항임을 알려드리오니 그간 다소 불편하시더라도 널리 양해하여 주시기 바랍니다. 끝.",2022-09-14,고양시,답변완료
행신천 대장천 뚝방길 차양막쉼터설치건의,"현황 및 문제점
대장천이나 행신천에 운동하는 주민이 많은데 그늘이 하나도없어 애로사항이많습니다
개선방안
몇군데만이라도 햇볕을 피해 잠시 쉴수있는
공간을 만들어주면 운동하는 주민들께 도움이되지않을까 생각합니다
기대효과
강한 햇볕으로인해 운동을기피하게되는
고령운동자들도 더욱 꾸준하게 운동하러
나오게 될테고 국민건강에 간접적영향을
줄것으로 생각됩니다",2022-07-18,"1. 선생님의 가정에 행복이 항상 가득하기를 기원합니다.
2. 선생님께서 국민신문고로 제안하신 내용은 하천변 차양막 쉼터 조성 요청 민원으로 확인됩니다.
3. 제안 주신 내용의 취지는 좋으나, 해당 사안은 하천 내 유수에 지장을 줄 수 있어 반영이 어려움을 알려드립니다.
4. 기타 궁금한 사항에 대하여는 덕양구청 환경녹지과 생태하천팀(☏031-8075-5254)으로 문의하시기 바랍니다. 끝.",2022-09-08,고양시,답변완료
전동킥보드 공용 반납거치대 설치요청,"현황 및 문제점
다양한 회사에서 전동킥보드 대여를 해주므로 반납시에는 일정한 반납 처리가안 되므로 인도 밎 차도 뿐만아니라 공원 산책로에 아무렇게나 버려두는 킥보드가 많아 특히 야간에 사고 위험이 매우 높다.
개선방안
이에 여러 회사에서 대여는 해주지만, 반납시에는 아무렇게나 세워놓아 그것으로 인해 사고의 발생이 높으므로, 일정한 공유 반납장소를 설치하여 도로에 무방비하게 세워놓는 킥보드가 없어야 함.

1) 일정한 반납장소가 아닐경우 일정기간 대여금지
2) 반납 장소가 아닐경우 다음 대여시에 벌칙금 부과
기대효과
앞으로 지정된 장소에 반납을 하므로써 인도나 차도 밎 공원 등 아무곳에나 버려진 킥보드가 줄어 듦에 따라 안전한 시민사회가 될 것으로사료됨.",2022-07-18,"1. 수원 특례시에 적극 협조하여 주심에 감사드리며, 선생님의 가정에 사랑과 행복이 가득하시길 기원 드립니다. 국민신문고에 제안하신「전동킥보드 공용 반납거치대 설치요청」 관련 심사 결과입니다.
2. 선생님께서 PM 이용 수요 증가에 따른 PM 무단방치로 인한 주차질서 개선을 위해서 일정한 공유 반납장소 설치 제안하신 사항과 관련하여, 현재 우리시에서는 PM 주차질서 개선을 위한 방안으로 개인형 이동장치 거치형 주차장 설치 등 기 추진중에 있어 제안 채택에는 어려움이 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.
3. 개인형 이동장치(PM) 주차장 조성을 통한 주차질서 개선을 통해 안전한 이용문화가 정착 할 수 있도록 노력하겠습니다.
4. 이와 관련하여 궁금하신 점이 있으시면 교통정책과(228-3435)로 문의하여 주시기 바랍니다. 끝.",2022-08-18,수원시,답변완료
귀인동 학원가 저녁 퇴근시간 차량정체 해결,"현황 및 문제점
.귀인동 학원가 먹거리촌을 관통하는 루트를 먹거리1문과 먹거리8문 쪽에서 먹거리3문 방향으로
진행하는 지름길로 선호하면서 먹거리3문 출구방향 차량 통행량 증가 및 출구방향 신호등 시간부족(13초)으로
먹거리3문 교통정체 심화.
개선방안
먹거리3문 출구방향 직진차량 및 좌회전 차량 진행방향 신호등 시간은 13초 이며
횡단보도 보행자 신호는 35초 주어지는 상황에서
먹거리3문 출구방향 왼쪽(소방서방향) 횡단보도만 없앤다면 먹거리3문 출구방향 직진 및 좌회전 신호를 굳이
주지 않아도 먹거리3문 출구방향(버거킹쪽) 횡단보도 보행시간(35초) 만으로도 좌회전 및 직진차량이
충분히 빠져나갈 수 있어 정체해소 가능하리라 생각됨.
또한 소방서쪽 횡단보도가 없어도 보행자 불편사항은 없을 것으로 생각됨.
기대효과
.현실 가능한 제안일지 모르겠으나 횡단보도(먹거리3문 출구방향 좌측)를 없앰으로서
정체되는 차량의 소통이 원활해질 것으로 생각됨.",2022-07-18,"1. 안양시 시정발전을 위해 관심을 가져 주셔서 감사드립니다.

2. 귀하의 제안사항(신청번호 1AB-2207-0017629)에 대한 검토 결과를 다음과 같이 알려드립니다.

3. 귀하의 제안내용은 “평촌먹거리촌 3문 앞 교차로 횡단보도(귀인소방서 앞) 철거 제안”에 관한 것으로 이해됩니다.

4. 귀하께서 건의하신 내용에 대하여 검토한 내용은 다음과 같습니다.

가. 교통신호 체계는 도로 구조, 차량 교통량, 보행량 등의 전체적인 교통여건 등을 고려하여 「교통신호기 설치·관리 매뉴얼」에 따라 운영하고 있으며,

나. 현재 평촌먹거리촌 3문 앞 교차로의 교통신호는 4개의 현시와 180초 주기로 운영 중임을 알려드립니다.
1) 1현시 : 평촌대로 양방향 직진 100초(청색: 97초, 황색: 3초)
2) 2현시 : 평촌대로 양방향 좌회전 20초(청색: 17초, 황색: 3초)
3) 3현시 : 귀인로19번길-평촌대로107번길 양방향 직진(비보호 좌회전) 20초(청색: 17초, 황색: 3초)
4) 4현시 : All 보행신호 40초

다. 귀인소방서 앞의 횡단보도 철거시 학원가와 상점가가 혼재되어 있는 지역 특성상 상시 보행수요량이 많아 보행자 불편이 증가하고,

라. 특히 학생 보행자의 수가 많아 횡단보도 철거는 무단횡단의 원인이 되어 교통사고 발생 가능성을 증가시켜 보행안전을 저해할 것으로 예상됩니다.

마. 따라서, 귀하께서 제안하신 횡단보도 철거는 어려움을 알려드립니다.

바. 다만, 평촌먹거리촌 3문의 교통문제 개선을 위해 관할경찰서와 협의·검토한 후 효율적인 교통체계가 되도록 조치할 예정임을 알려드립니다.

5. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 안양시 철도교통과 박치만 주무관(☏031-8045-2175)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",2022-08-12,안양시,답변완료
시민 건강 증진을 위한 편의시설.,"현황 및 문제점
사동, 해양동 주민의 건강을 증진을 위한 편의시설 부족으로 둘레길 확충 방안.
개선방안
해양동 인구밀집으로 인하여 갈대습지 수변도로 혼잡하여 연장선으로 갈대습지내 수변 데크길 확충으로 인구밀집 해소 방안 및 운동 편의시설 증대로 주민 건강 증대효과 발생됨.
기대효과
.",2022-07-18,"○ 시정에 관심을 가져주시어 감사드립니다.
○ 귀하께서 제안하신 “갈대습지공원 둘레길 확충”에 대하여 답변드립니다.
○ 안산갈대습지는 시화호 상류 수질개선 대책의 일환으로 공유수면 점용ㆍ사용 허가를 득하여 습지 진입로 및 관찰로 등이 조성된 곳으로 현재 수달, 삵 등 멸종위기종 야생생물의 서식지로 자리잡고 있어, 우리시에서는 습지의 우수한 생태환경 보전을 위하여 출입제한 구역(미개방 지역) 운영, 개방시간 제한 등을 통해 생물 서식지를 보호하고 있습니다.
○ 귀하께서 제안하신 위치는 공유수면 점용·사용허가를 득하지 않은 구간과 수달의 주요 서식공간 및 출입제한(미개방) 구역으로, 안산갈대습지를 둘레로 한 수변데크길 확충은 어려움이 있으므로 귀하의 제안을“불채택”하게 됨을 양해하여 주시기 바랍니다.
○ 귀하의 소중한 제안에 다시 한번 감사드리며 기타 자세한 사항은 환경정책과 환경생태팀(☎031-481-2614)임미정으로 연락주시면 답변드리겠습니다. 감사합니다.",2022-08-01,안산시,답변완료
경기도 여론조사 의견수렴 선장품 지급정책 개선,"현황 및 문제점
1. 경기도에서는 주기적으로 도민 패널들을 상대로 여론 수렴을 하고 응답자 중 250명을 뽑아 2000원 상당의 모바일 상품권을 지급 합니다
너무 잘하고 있습니다. 그런데 2000원의 모바일 상품권에 나름 유용하게 활용 될 수도 있지만, 한편으로는 도 정책을 위한 여론 수렴에
선장품이 오가야 하는 생각도 해보게 됩니다 (사진첨부)
2. 저는 모 방송국의 국민 패널로 활동을 하고 있습니다. 그리고 주기적으로 방송에 대한 모니터를 답해주고, 그에 대한 댓가로 매 번 500원
을 받고 있는데 그 돈을 곧바로 기부할 수 있도록 되어 있어 사회복지재단에 기부를 합니다.(사진첨부)
ㅇ 이런식으로 여론 수집을 한다면 현재 경기도 방식보다는 750명에게 선장품 댓가를 지불하는 결과가 됩니다
개선방안
1. 경기도 여론수렴 후 선정품 지급정책 개선 제안
ㅇ 지급방법
- 현재방식 : 여론수렴 참가자 중 투표를 통해 250명에게 2000원 상당 지급 = 50만원
- 개선제안: 현금 500원 수준 ( 지급과 동시에 기부버튼 활성화를 통해 기부토록 함)
. 500원이라는 소액이기때문에 대부분 기부를 합니다
. 500원 상담 지급한다면 총 1000명을 지급할 수 있고, 이를 기부금으로 모을 수 있어 녀말에 경기도가 의미있게 기부문화에 동참할 수
있음
ㅇ 시행시기 : 년내 적용 불가 시, 2023년에 시행토록 추진
ㅇ 소요예산 : 500백원 ( 컨텐츠 제작 비용 )
기대효과
1. 경기도의 의미 있는 기부문화 동참 홍보 효과 기여
2. 경기도민들의 여론 수렴에 의미를 가지고 참여하는 문화 확산 기여",2022-07-18,"안녕하세요. 경기도 온라인 여론조사 담당자인 홍보기획관 홍보콘텐츠담당관실 유나영 주무관입니다.

먼저, 처리예정 기한보다 회신이 다소 늦어진 점에 대해 죄송하다는 말씀을 드리며, 제안 내용에 대한 검토 결과를 다음과 같이 알려드립니다.

「기부금품의 모집 및 사용에 관한 법률」 제5조제1항에 의거해 국가나 지방자치단체 및 그 소속 기관·공무원은 기부금품을 모집할 수 없다고 규정되어 있습니다.

그 이유는 기업이나 국민에 비해 상대적으로 우월적 지위에 있는 국가기관이 기부금품을 모집할 경우 암묵적인 기부강요(준조세화)로 국민의 소중한 재산권을 침해할 우려가 있어 법률로 엄격히 제한하는 것입니다.

귀하께서 제안하신 여론조사 참여로 받은 소액의 현금을 기부하는 것은 아무리 좋은 취지라고 하더라도 국가(지자체)기관의 기부금품 모집에 해당될 수 있기 때문에 현행 법령상 적용이 어렵다는 점을 이해하여 주시기 바랍니다.

답변에 대한 추가 설명이 필요한 경우 홍보기획관 홍보콘텐츠담당관실 유나영 주무관(031-8008-3738)에게 연락해주시기 바랍니다.",2022-09-07,경기도,답변완료
김포시민 마라톤대회,"현황 및 문제점
김포시민이라면 누구나참여하고 기회가되면서 김포를 홍보할수있다고 봅니다
개선방안
김포시민으로서 문화공간과 다양한프로그램 활성화해주셨으면합니다
기대효과
김포시민과 함께할수있는 마라톤대회 5키로 10키로 20키로 김포시민과 참여하고 열린공간을 만들어주셨으면 희망합니다",2022-07-17,"1. 항상 시정발전을 위해 깊은 관심과 협조해 주시는 귀하에게 진심으로 감사드립니다.

2. 귀하께서 신청하신 국민신문고 국민제안(신청번호1AB-2207-0016663/2AB-2207-0011945)에 대한 검토결과를 아래와 같이 회신하오니 참고하시기 바랍니다.

□ 제안 내용
○ 김포시민 마라톤대회 개최

□ 심사결과 : 불채택(시행중)
○ 우리시는 2013년부터 '김포한강평화마라톤대회'라는 명칭으로 마라톤대회를 개최하여 왔습니다. 다만, 2020~2021년은 코로나19의 영향으로 개최하지 못하였으며 사회적 거리두기 완화에 따라 올해 9월18일 '제10회 김포한강마라톤대회'를 개최할 예정임을 알려드리며, 국민 제안 규정 제2조에 따라 기진행중인 사업에 대한 제안내용에 해당하여 불채택함을 알려드립니다.

3. 귀하의 제안사항에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 김포시 체육과 주무관 김동준(☎031-980-2583)에게 문의 주시면 성심성의를 다하여 안내해 드리겠습니다. 끝.",2022-08-04,김포시,답변완료
여성(사회적 약자 포함)친화도시 지정을 위한 다자녀 가정 상수도요금 감면제 개선 필요,"현황 및 문제점
저출산으로 인한 인구절벽 현상을 극복하기 위해서 다자녀 가정 상수도요금 감면제는 좋은 정책이지만, 감면신청 방법이 아직도 구시대적이고 행정편의주의적입니다.
6·25 전후 궁핍하던 시절 밀가루 배급처럼 줄 서서 차례를 기다리는 방식 그대로입니다.
공무원의 업무 최소한의 범위가 너무 좁습니다.
이왕 공무원을 할 거면 좀 더 머리를 쓰고 몸을 움직여야 합니다.
개선방안
동민에 대한 시혜적 행정행위이므로 각 동장의 책임 아래 행정 전산망을 통하여
다자녀 가정의 자료를 상수도부서에 일괄 제출합니다.
행정 전산망에 자료추출은 조건만 입력하면 용이하게 추출할 수 있습니다.
단, 다자녀 가정의 추출자료에 대한 개인정보보호는 기본이고 필수적입니다.
기대효과
○ 업무처리개선으로 시민 만족
○ 일하는 공무원상 정립
○ 안양시 여성(사회적 약자 포함)친화도시 지정
○ 국가발전",2022-07-17,"국민신문고 제안 재심사 접수 사항에 대하여 아래와 같이 답변하고자 합니다.
1. 접수번호: 2AB92207-0011966 (신청번호: 1AB-2207-0016116)
2. 접수일시: 2022. 8. 15.
3. 처리기간: 2022. 9. 14.
4. 신청인: 서현석
5. 민원제목: 여성(사회적 약자 포함)친화도시 지정을 위한 다자녀 가정 상수도요금 감면제 개선 필요
6. 민원답변(안)

안녕하십니까? 안양시 수도행정과입니다. 귀하께서 국민신문고를 통해 재심사 신청하신 제안에 대한 검토결과를 다음과 같이 답변 드립니다.
1. 귀하께서는 군대 입영 통지서를 개인정보 수집·이용 동의를 받지 않고 처리하는 것처럼 수도요금 감면 처리도 개인정보 수집·이용 동의를 받지 않고 처리하는 것에 대해 재심사를 요청하신 것으로 이해됩니다.
2. 언급하신 군대 입영 통지서의 경우 발급 시 병역법 시행령 제157조(민감정보 및 고유식별정보의 처리)에 따라 정보주체의 동의 없이도 개인정보를 열람할 수 있지만
3. 다자녀 가정 수도요금 감면의 경우 안양시 수도급수 조례 혹은 그 상위법(수도법) 상 병역법과 같이 정보 주체의 동의 없이 개인정보를 처리할 수 있는 법령이 없어 행정 전산망을 이용한 다자녀 가정 자료 추출은 불가능합니다.
4. 공무원은 관련법에 따라 행정행위를 해야 하므로 귀하께서 강조하셨던 개인정보 보호법을 준수해야하는 점 이해해 주시기 바랍니다.
5. 그리고 다자녀 가정 상수도요금 감면 신청을 온라인에서 할 수 있는 방안을 검토함으로서 민원 서비스가 개선될 수 있도록 노력 중이오니 양해바랍니다.
시정 발전에 관심을 가지고 제안제도에 참여해주셔서 감사합니다.


붙임 1. 민원신청서 1부.
2. 답변내용 1부. 끝.",2022-09-08,안양시,답변완료
시민에게 다가가는 친환경 재활용 수거 방법 제안,"현황 및 문제점
시민의 생활속에 편리함을 제공하는 재활용품의 숫자와 양이 증가되고 있는 추세에 재활용을 위한 자발적 수거가 필요한 상황이나 재활용품으로 사용이 불가한 제품이 이외로 많아 폐기가 되어야 할 상태도 있는 실정입니다.
개선방안
이에 따라 시민이 가장 많이 이용하는 생수등 투명 페트병을 길거리와 주변 장소에 버려지지 않고 직접 자발적으로 투명 페트병을 시민의 이용이 많은 장소에 설치해 이용률과 활용을 검토한 후 점차 확대해 설치하는 것이 필요합니다.
이를 통해 시민이 자발적으로 폐트병 기기에 넣고 그에 상응하는 일정 금액을 돌려주는 선순환식 회수방식을 통해 더욱 관심과 활용할 수 있는 청결한 거리와 생활 속에 버려지는 페트병을 안전하고 깨끗하게 회수할 수 있는 1석2조의 효과도 커질 수 있는 기회라고 봅니다.
기대효과
작은 배려와 동기를 통해 더 친환경적인 도시와 시민이 동참해 무분별하게 버려지는 재활용품을 잘 버릴 수 있는 문화로 정착될 수 있는 초석이 되어 생활 속 친환경의 재활용 수거가 활성화 될 수 있어 더욱 기대가치가 커지는 등 효과도 높아질 것입니다.",2022-07-16,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AB-2207-0015486)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ‘투명페트병 무인회수기 설치 요청’에 관한 제안으로 판단되며, 질의사항에 대한 검토의견은 다음과 같습니다.
- '투명페트병 무인회수기 설치'와 관련하여, 최근 서울시 강동구를 비롯한 여러 타 지자체에서도 이와 비슷한 유형으로 시범사업을 추진중인 것으로 파악됩니다.
- 무인회수기 설치 시 자원 재활용 생활문화 확산 및 재활용품 회수율 향상에 도움이 되고 이용률 또한 지속적으로 상승하고 있는 등 긍정적인 면이 있어 우리시에서도 관심있게 설치 검토 중임을 알려드립니다.
- 다만, 시스템의 잦은 고장, 설치운영비 과다, 올바른 분리배출의 한계 등 초기사업 시행으로 인한 다양한 문제점이 있는 것으로 확인됨에 따라 상기 문제점들의 개선 방안 및 효율적인 시스템을 발굴하고, 중·장기적으로 타 지자체의 운영효과 및 사례 등을 종합적으로 검토한 후에 사업추진 여부를 판단할 예정이오니 양해하여 주시기 바랍니다.

3. 깨끗한 김포를 만들기 위한 귀하의 소중한 제안사항에 감사의 말씀을 드리며, 이 외 기타 궁금하신 사항이 있으시면 김포시 자원순환과주무관 나대준(☎031-980-2773)에게 연락주시면 성심껏 안내해드리겠습니다. 감사합니다. 끝.",2022-08-16,김포시,답변완료
김포시 현재 교통 문제점에 대한 최단시간 내에 해결 방안,"현황 및 문제점
GTX-D, 5호선연장, 9호선 연장도 좋지만 개통 시기가 2035년이 넘을 듯 하여 현재 김포 교통 문제에 대한 최단시간 내에 해결 방안에 대한 문제점에 대한 해결방안을 제안합니다.

김포에서 서울 진입방법
- 김포 골드라인 2칸
- 고촌 김포공항 개화동로
- 올림픽 대로
- 금포로
개선방안
김포에서 서울 진입방법
- 김포 골드라인 2칸 증설 및 급행, 2분 이내 방안
- 고촌 김포공항 개화동로 (확장 방안)
: 4차선에서 개화동로길에서는 1차선으로 줄어들어 항상 정체됨.
: 3차선으로 해결 할 수 있는 방안
- 올림픽 대로 BRT, GRT
기대효과
GTX-D, 5호선연장, 9호선 연장 개통 시기가 너무 오래 걸려 중간에 심각한 교통상황이 펼쳐질 것입니다.
- 골드라인 2칸에서 증설을 통한 급행, 2분이내 방안으로 교통문제 해결방안
- 고촌에서 김포공항 개화동로 1차선으로 줄어드는 길을 3차선으로 확장하고 개화길 좌회전을 통해 마곡 우횟길을 구성하여
조금이나마 출퇴근 시간 트레픽을 줄이는 효과
- 올림픽, 개호동로 길 BRT, GRT 도입을 통해 골드라인 집중을 분산 되는 효과",2022-07-14,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 제안(1AB-2207-0013538)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 제안 내용은 「김포시 교통문제 해결 방안」에 관한 것으로 이해됩니다.

3. 먼저, 김포시 교통문제로 불편을 끼쳐 드려 죄송하다는 말씀을 드리며, 귀하의 제안사항에 대한 부서별 검토의견은 다음과 같습니다.

가. 철도과(김포골드라인 2칸 증설 및 급행, 배차간격 2분 이내)
1) 김포골드라인 차량증결(4량)은 현실적인 문제(①중량증가로 견인전동기(모터) 설치가 필요하며 전편성 재제작 필요, ②차량 유치선 및 유지관리 공간 부족, ③비상시 대피 시간 부족 등)로 적용 어려우며, 급행열차를 운영하기 위해선 2~3개 역마다 대피선이 필요하나 김포골드라인은 대피선이 없어 현 상황에서 급행열차를 운영하기 어려운 점 양지하여 주시기 바랍니다.
2) 한편, 김포골드라인 출·퇴근 시간대 혼잡률을 감소시키고자 전동차 증차 사업(10량 5편성)을 추진중으로 24년 말 영업 운행 투입을 목표로 하고 있으며 회차 시스템 등을 고려하여 최소 배차간격인 2분대 배차간격을 목표로 하고 있습니다.

나. 교통과(올림픽대로 BRT, 개화동로 확장)
1) 행주대교부터 당산역까지 [올림픽대로 광역BRT] 사업이 “제4차 대도시권 광역교통 시행계획(21-25)”에 반영되어 있으며, 국토부와 서울시 협의결과에 따라 강변북로 광역BRT 시범운영 후 올림픽대로 광역BRT가 추진 예정임을 확인하였습니다. 올림픽대로 광역BRT 사업이 조속히 추진될 수 있도록 관련기관과 적극 협의하도록 하겠습니다.
2) 또한 개화동로 확장 등은 서울시 구간이기 때문에 추진이 어려움을 알려드립니다.

4. 귀하의 제안에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이필요한 경우 철도과 김병직 주무관(031-980-5536), 교통과 전보배 주무관(031-980-2465)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.",2022-08-10,김포시,답변완료
