제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
골드라인 이용방법 개선방안,"현황 및 문제점
요즘 계속하여 골드라인의 증차의 필요성이 요구되고 있지만, 당장 해결의 방안이 없는것 같습니다
개선방안
첨부 그림과 같이, 현재의 2량인 전동차를 3량으로 증차하여, 문제해결에 조금이나마 도움이
될수 있을것으로 생각하여 제안하고자 합니다.
가능성 여부는 현장을 중심으로 실험후 가능여부를 판단하리라 생각합니다
기대효과
장거리(종점 정도)
이용자는 1또는 3차량으로 이동하여 이용한다면 현재의 수용인원 보다 30~40정도는 더많이
소화가능할것으로 보입니다.",2023-04-19,,,김포시,제안심사
김포골드라인 해결방안,"현황 및 문제점
김포 골드 라인의 문제점은 정책 입안자들의 판단 오류로 인하여 발생된 사회적 문제로 대두 되고 있습니다.
근본적인 대책이 이루어지기 전에 임시방편을 다음과 같이 제안 하고자 합니다.
개선방안
기존 2량의 에서 4량으로 운행하는 방안입니다.
1. 1차로 앞 2량 에서 승하차한후 잠시이동하여 뒤에 있는 2량의 차에서 승하차를 완료하는 방안입니다.
2. 기술적인 문제점이 없다면 시간이 다소 지연은 되겠지만 지금의 상황을 본다면 무리는 아니라고 생각합니다
감사합니다
기대효과
지옥철이란 오명은 다소 해소될 것으로 사료됨",2023-04-19,,,김포시,제안심사
감일 역사박물관 우리놀이터 설치,"현황 및 문제점
안녕하세요, 저는 감일지구에 거주하고 있는 입주민입니다.

감일지구 내에 역사박물관이 아직 개장 전인데, 문체부 우리놀이터 지원사업이 있어서 해당 사업을 우리 감일지구 내 역사박물관에도 적용하면 좋을것같아 제안합니다.

이미 타지자체에서도 해당 놀이터를 설치한 사례를 확인할 수 있었습니다.

적극 고려해서 많은 시민들이 박물관을 적극 활용할 수 있도록 좋은 시설 만들어주시면 감사하겠습니다!

https://www.kcdf.or.kr/brd/board/337/L/menu/284?brdType=R&thisPage=1&bbIdx=6816&brdCodeValue=

https://blog.naver.com/mcstkorea/222741743919
개선방안
안녕하세요, 저는 감일지구에 거주하고 있는 입주민입니다.

감일지구 내에 역사박물관이 아직 개장 전인데, 문체부 우리놀이터 지원사업이 있어서 해당 사업을 우리 감일지구 내 역사박물관에도 적용하면 좋을것같아 제안합니다.

이미 타지자체에서도 해당 놀이터를 설치한 사례를 확인할 수 있었습니다.

적극 고려해서 많은 시민들이 박물관을 적극 활용할 수 있도록 좋은 시설 만들어주시면 감사하겠습니다!

https://www.kcdf.or.kr/brd/board/337/L/menu/284?brdType=R&thisPage=1&bbIdx=6816&brdCodeValue=

https://blog.naver.com/mcstkorea/222741743919
기대효과
안녕하세요, 저는 감일지구에 거주하고 있는 입주민입니다.

감일지구 내에 역사박물관이 아직 개장 전인데, 문체부 우리놀이터 지원사업이 있어서 해당 사업을 우리 감일지구 내 역사박물관에도 적용하면 좋을것같아 제안합니다.

이미 타지자체에서도 해당 놀이터를 설치한 사례를 확인할 수 있었습니다.

적극 고려해서 많은 시민들이 박물관을 적극 활용할 수 있도록 좋은 시설 만들어주시면 감사하겠습니다!

https://www.kcdf.or.kr/brd/board/337/L/menu/284?brdType=R&thisPage=1&bbIdx=6816&brdCodeValue=

https://blog.naver.com/mcstkorea/222741743919",2023-04-18,,,하남시,제안심사
"관리없는 노후 민간 건축 공동주택,연립등 공공안전관리대책 강구요청","현황 및 문제점
안녕하세요. 노후 건축 아파트,연립,단독등 사유지라는 이유로 안전진단과 노후관리를 맡기고 있습니다. 헌데 이번 분당 정자교 사태를 보며 수많은 노후건축물이 방치되고 있고 그 건물에 대다수가 소유한 노인들이거나 투자목적으로 가지고 임차를 돌리는 경우가 많다보니 매우 위험한 상황이라고 생각됩니다..관리주체가 없는곳도 상당수 많습니다. 관리주체가 있는곳은 지자체에 지원사업을 통해 몇년에 한번씩 수리를 하곤 하지만 관리주체가 없는 소규모 1~2동짜리 아파트,연립빌라등은 방치되고 있습니다. 지자체에서 관리주체에게 예산을 주어 증빙을 하는게 아닌 직영으로 안전진단을 해준다거나, 도로공사나 누수가 난곳을 수리해준다거나 지하수를 빼낸다거나 그 목적물이 필요로 해보이는것을 현장에서 주민의 의견을 청취하고 진단하여 자체예산으로 직영공사를 일부 해주었으면 합니다. 그렇지 않으면 10년내로 대형 인명사고가 날것이 자명해보입니다. 또 누가 죽고 그런것들이 수립되어야 할까요?노후도시의 도로부터 모든 인프라들을 다시 재점검할 필요성이 있습니다 꼭부탁드립니다.
개선방안
지자체의 자체 평가를 통해 직영으로 공사를 하여 인근 도로포장을 할때 같이 한다거나 꼭 필요로 하는 옥상방수 지하수빼기,누수해결 안전진단등을 지자체별로 예산을 통해 노후건축물이 더 욱더 지속될 수 있도록 해주었으면 합니다.
기대효과
사실 노후건축물에 사는 사회적약자, 어르신들을 위한 국가적 보상과 복지정책이라고 생각됩니다.
상대적빈곤으로 인해 반지하에 살던 사람들이 무수히 죽지 않았습니까?
그렇게 죽어나가야지만 반지하반대법이 생겨났듯이 또 누가 죽어야 노후건축물공공재정비법이 생겨날까요?미리 예방할수있다고봅니다!",2023-04-18,,,경기도,제안심사
김포 골드 라인 안전 문제 해결 방법,"현황 및 문제점
안녕하세요.

김포 골드 라인 안전 문제 해결 방법 제안드립니다.
현재 문제는 안전 과 보호가 아주 불가능 할만큼
고객이 유입된다는 점이 바로 위험한 가장 살인적 위협입니다.
개선방안
유입 고객을 조절하는 하는 것이 가장 첫 과제.

일단 안전 관리자를 내부 곳곳 및 외부 계단 초입 곳곳
배치합니다. 내부가 인원 유지 간격은 한팔 간격입니다.
내부가 어느 정도 인원 유입이 되면 외부 입구 초입에서
출입을 차단하는 것입니다.
내부의 경우 고객이 지하철 내부 입차 및 지하철 하차도
무리가 없도록 통로 역시 분명히 안내되게 해야합니다.
물론 이 역시 한팔 거리로 분명히 유지되도록 힘써야합니다.

내부가 좀 느슨해지면 다시 외부 초입에서 유일 고객을
다시 출입 유도 하는 것입니다.
이렇게 인원을 조절해야 합니다.
어렵고 인력 수급에 어렵겠지만 자하철 증차시까지
인력 비용이 늘겠지만 인명 보호 보다 더 중요한 것이 없기에
약소하지만 최소 비용으로 안전을 최우선으로 해결 가능한
방안을 드려보았습니다. 꼭 활용할 것을 권유드립니다.


두번째는 유입을 조절하면서 셔틀 버스로 유입하는 것이 대안입니다.
이 방법은 현재 이용중이라고 소식 들어 압니다.
기대효과
사고와 인명을 보호하고 교통 시설물의 하중 보호 및 안전도를
보호하는 것에 효과가 있습니다.",2023-04-18,,,김포시,제안심사
김포지하철 차량증차,"현황 및 문제점
현재 두량으로 운행중이여서 매우 혼잡을 넘어 승차 지옥인 열차를 4량으로 증차 하는 방안
개선방안
김포까지 가는 승객이 대부분이므로 양쪽끝에 승치는 않되고 나오는 통로만 연결 해 준다면 두량은 연결 가능 할 것 같고 승객 분산 효과도 있음 대한민국 기술이라면 충분 할 것으로 생각됨
기대효과
승객 이송이 현재보단 많이 좋아 질 것이며 두량이 연결 된다면 분산 효과가 있을것 같습니다",2023-04-18,,,김포시,제안심사
[경기도 공동주택관리규약 준칙] “제82조 규약의개정“ 에 대한 개정 제안,"현황 및 문제점
현재 경기도 공동주택관리규약 준칙 “제 82조 규약의 개정”의 제2항

제1항에 따라 입주자대표회의 또는 관리사무소장은 관리규약 의 개정을 입주자등에게 제안하고자 하는 경우 영 제20조제3항 및 제5항에 따라 개정목적, 종전의 관리규약과 달라진 내용, 「경기도 공동주택관리규약 준칙」과 달라진 내용 등을 별지 제 8호 서식에 따라 개정안을 작성하여 입주자등에게 개별통지하 고, 공동주택의 인터넷 홈페이지 또는 게시판에 10일이상 공고 하여야 한다. 이후, 선거관리위원회에 개정안에 대한 입주자등의 동의 업무를 요청하여야 한다.

의거하여 “개별통지”를 하도록 나와 있을뿐, 배포의 방법이나 별지 제8호 서식의 배포물등에 대한 규정이 명확하게 나와 있지 않아, 관리규약 준칙 제82조 제1항에 따라 매년 발생하는 광역지자체 관리규약 준칙“의 개정이나 공동주택관리법 개정시마다 각 단지의 규정을 개정해야 하는데.

이때 마다 “관례적으로” 각 아파트별 개정시 마다 세대수에 맞게 별지 제8호 서식에 따라, 3단 비교표를 작성 및 제본 인쇄를 하여 전세대에 배부 하고 있습니다.

이러한 경우 매번 배부마다 적게는 세대당 1천원 크게는 3천원이상 발생하여 관리비가 낭비가 되고 있습니다.

또한 관련법 및 관련법 시행령 제20조 제3항에도 개별통지의 방법 및 배부방법을 정의하고 있지 않습니다.
개선방안
[개선방안]

따라서 저는 아래와 같이 관리준칙을 개정하는 것을 제안드립니다.

제 82조 규약의 개정
제1항 생략

제2항. 제1항에 따라 입주자대표회의 또는 관리사무소장은 관리규약 의 개정을 입주자등에게 제안하고자 하는 경우 영 제20조제3항 및 제5항에 따라 개정목적, 종전의 관리규약과 달라진 내용, 「경기도 공동주택관리규약 준칙」과 달라진 내용 등을 별지 제 8호 서식에 따라 개정안을 작성하여 입주자등에게 “ 아래의 각 호의 방법 중 선택하여 개별통지 및 배포 하여야 한다. ”, 공동주택의 인터넷 홈페이지 또는 게시판에 10일이상 공고 하여야 한다. 이후, 선거관리위원회에 개정안에 대한 입주자등의 동의 업무를 요청하여야 한다.

1. 제본등의 인쇄
2. 전자파일
3. 2호의 방법으로 배포 할 경우 각 세대별로 QR코드 등을 통한 간편한 다운로드 방법을 포함하는 방법으로 개별 통지(개별세대 우체통 등) 및 배포하여야 한다. 더불어 전자파일로 열람이 불가능함이 인정되는 노약자등의 경우 반드시 1호의 방법으로 배포가 가능하도록 해야만 한다.
기대효과
관련법 및 시행령에 대한 준칙에서의 명확한 해석을 통하여 민원 및 혼란을 줄일 수 있으며.

매년 발생하는 관리규약 개정 제안시 발생하는 불필요한 인쇄비용을 절약하여 단지 입주민의 관리비를 절약하고, 환경을 절약하는데에도 큰 도움이 되어 큰 도움이 된다고 생각 합니다.",2023-04-18,,,경기도,제안심사
문제에 대한 해결방안을 제시하려고 합니다.,"현황 및 문제점
현황과 문제점이라면 여러개가 있어서 정리해서 말씀드립니다.
1. 소외계층 지원에 대한 문제점
2. 전세피해사기에 대한 문제점
3. 김포골드라인에 대한 문제점
4. 청년일자리에 대한 문제점
5. 물가 상승에 대한 문제점
이상입니다.
개선방안
개선방안 1

1. 소외계층대상자 조사를 통해서 그들의 생계적인 부분에 대한 문제점 개선안 정리
(공공임대지원확대, 신용 및 대출에 관해 탕감 대상자 선정 및 지원 , 의료 관련 지자체별로 지원확충 , 소외계층 기존 만19세 이하대상자에 한해서만 지원에 대한 문제점 개선 (만39세이하이고 월소득이 3천만원이하시에 소외계층 직계로 인정하여서 지원방안 마련안 정리), 소외계층이나 차상위계층을 지원해주는 민간기업 발굴 및 소외계층 해당 담당공무원과의 업무연계프로로세스 구축지원

2. 전세피해사기 피해자에 대한 구제방안 마련 실시
전세사기 피해자에 대해서는 피해금에 최대 80%이상까지 보상체계마련 , 일시적인 주택지원으로 통해서 피해금을 보태서 전세집또는 월세집으로 이동할수있도록 비용적인 측면 지원

3. 김포골드라인에 대한 문제점이 한도정원인원보다 사용인원이 많다라는 부분에 대해서 정부부처기관에서 김포골드라인에 예산 추가적으로 투입하여서 열차시간을 감축하기 위해서 열차를 추가적으로 운영할수있도록 열차제작 마련 및 열차제작전에 시일이 걸리므로 인해서 교통수단인 직행버스를 만들어서 해당버스만 이용할수있도록 개편시도 마련 요청

4. 올해년도 청년 취업률이 최악이므로 현재문제에 대해서 고용노동부가 직접 나서서 계약직이나 파견직, 무기계약직과같은 예산을 낭비하는 그런 시스템 제도를 없애고 청년들이 사회에 적응하고 자리메김할수있도록 여러 기업체와의 협약관련 요청 및
대기업 및 공기업 채용세습제도 삭제될수있도록 해당기업리스트 공표하고 해당공무원이나 직원들에 대해서는 직위해제마련 및 블라인드채용과 같은 채용제도 삭제 요청

5. 물가상승에 대해서는 정부에서 물가에 대해서 50%를 지원하고 남은 50%는 시민들이 물품구입으로 인해서 물가상승을
하락할수있도록 일시적인 지원제도 마련 차후 물가가 하락하면 정부물가지원에서 지원률을 낮추는 방법으로 개선안을
발표!!
기대효과
1. 개선방안을 통해서 소외계층들은 현재 생계적인 부분인 주택제공과 의료비지원으로 인해서 빈부격차를 조금더 해소시킬수 있는 효과를 증대할수 있고 지자체가 전체적인 조사및 지원에 대한 부족한 부분을 민간기관을 통해서 대체효과를 불러 일으킬수 있다.

2. 현재 전세사기 피해자가 전세금에 대해서 정부에서 지원이 턱없이 부족함으로 인해서 생계유지가 어려운 상황까지 처하면서 목숨을 끊는 상황까지 초래함으로 인해서 정부에서 최대지원을 통해서 피해자분들이 전세집이나 월세집을 마련하고 생계를 유지함으로 인해서 자살하는 비율을 점차 줄일 수 있는 효과를 증대할수 있습니다.

3. 출근시간은 09시까지인데 열차 배차시간이 오래걸리므로 인해서 몰리는 현상이 일어나는 거고 이러한 현상이 지속적으로 일어나면 제2차 이태원참사가 일어나는 중대한 상황이기에 대체버스마련을 통해서 지하철로 이동하는 시간만큼 축소할수 있도록 안전한 제안을 통해서 지하철로 집중하는 인원을 분산시킬수 있는 임시적인 제도를 마련하고 향후에 지하철을 추가배치로 인해서 압사할수있는 상황을 타계할수 있는 방안이 될수가 있습니다. 하지만 현재는 김포시 예산으로만 만든부분이고 꼬마열차를 제작함으로 인해서 오히려 압사률이 높아질수밖에 없기떄문에 이러한 부분에 대해서 대체버스마련과 열차추가배치를 하면 많은 사람들이 위기적인 상황을 모면할수 있는 큰 기대효과를 불러일으킬수 있습니다.

4. 청년일자리에 대해서 문재인 정부가 노인일자리 증가와 비효율적인 청년인턴과 계약직을 증대하면서 적은 임금과 계약기간이 정해져있음에 청년일자리가 과열되어서 청년에 취업률이 최하위가 된 부분이 큰 부분이라서 현정부가 들어서면서 이전정부가 하였던 정치를 개편해야할 필요가 있었고 이 마련을 통해서 계약직이나 파견직,무기계약직에 지원하는 지원제도로 인해서 정부예산을 고갈하는부분을 해소할수 있고 대기업이나 공기업에서 주로 사용하는 채용세습제도와 블라인드 채용으로 인해서 젊은 청년들에게 많지도 않은 기회를 뻈어가는 상황에서 청년들에게 중소기업이나 소기업에 취업하라고 하는 말도안되는 정치를 해소를 하기위해서 세습제도삭제마련과 더불어서 세습을 하고 있는공기업이나 대기업리스트를 공표를 통해서 경고를 주고
2차로 개편이되지않는 상황에 대해서 해당직원직위해제를 통해서 고용세습화를 단절할수있는 효과를 일으킬수 있고 많은청년들에게 안정적인 직장과 현 사회에 자리메김할수있는 자립감을 줄수 있기에 정부에서 가장 먼저하셔야 하는 부분이고 혹시나 대기업이나 공기업을 들어가지못하더라고 대기업이나 공기업에 하청기관이나 1,2차 벤더기업들 역시 대기업이나 공기업이 채용세습화를 하기에 같은 하청기관들까지도 청년들에게 취업할수 있는 기회를 점점 감소시키고 있었는데 고용세습화를 단절을 통해서 공기업이나 대기업을 못가는청년들에게는 공공기관 이나 공기업 하청기관이나 대기업 벤더사에 취업을 통해서 장기적인 일자리를 알선하고 사회에 자리메김할수있는 청년들을 증대할수있으며 중.장기적인 플랜으로 보았을떄 청년들이 고용에 대한문제점을 해결할수있는 기대효과를 발휘할수 있다.

5. 물가가 상승하는건 여러나라에 문제점으로 인해서 가공식품이나 여러 물품.식품들에 대해서 상승하는 것입니다.
그러면 정부에서 물가상승에 대비해서 정부가 지원을 통해서 물가가 다시금 안정되기전까지 물가에 대해서 정부지원으로 통해서 서민들에 부담을 완화할수있고 장기적으로 보면 물가가 다시 안정적으로 내려올수있는효과를 볼수 있고 물가가 상승됨에 따라서 정부에서 지원해주는 지원률을 낮추면 될것입니다.

물론 이러한 제안을 한다고 해서 정부에서 이 제안에 맞춰서 수정하지는않을거지만 일반서민으로 청년으로써 보이는 부분에 대한문제점이 너무 정확하게 보이며 이로 인한 해결방안이 이게 가장 적합하고 많은 예산을 사용하지않고 관계부처가 조금더 이러한 부분에 대해서 신경을쓰고 업무를 분담하고 지자체만의 힘으로는 부족할수있기에 유관민관기관을 설립하고 운영을 독려하고 관계부처와의 협의를 통해서 바꿔나간다면 문제점이 보완될수 있다고 생각하고 있습니다. 감사합니다.",2023-04-18,,,김포시,제안심사
김포 지옥철 해결 요렇케 한번....,"현황 및 문제점
지옥철
개선방안
플랫홈이 2칸바케 안된다고 하니까
일단 앞에 2칸만 문열고 사람태우고 문닫고 그리고 조금 앞으로 진행하여 뒤에 2칸 문열고, 사람 태우고 닫고 출발하면 되지 않을까요...약간 지체만 잇을뿐 4칸 달고 다니는 효과를 낼수 잇다.....일부 칸만 문열고 닫는거는 프로그램만 수정하면 간단히 해결된다...안전 요원 배치하면 안전운행에도 별 문제 없을듯 합니다...번잡한 출최근 시간대만 시행하면 된다...한번 시행 보세요....
기대효과
지옥철 해결",2023-04-18,,,김포시,제안심사
김포시 교통대책에 대하여,"현황 및 문제점
현재 김포골드라인의 승객폭증으로 인하여 안전사고까지 우려되는 아주극심한 과밀상태이며 김포공항까지의 다른 특별한 운행수단이없어 정부와 김포시가 고민중이고 시민들은 하루하루 출근길에 고통을 격고있는바 현재 4월24일부터 정부와 김포시에서 김포공항까지 전세셔틀버스 40대를 투입하여 출근길 교통대책을 수립할것이리고함그러나 버스자체가 교통체증을 더욱불러올것이라고 걱정되며 특히 버스전용차로가 남부순환도로상에 만들어진다 하여도교차로와 신호체계로인하여 별효과가 없을것이라
고 판단되는바
개선방안
김포에서 서울개화동 입구 버스전용차선 끝부분에서 개화역앞 남부순환 도로를 따라 우측 김포공항 안쪽 도로를 이용하여 국제선터미널 2층도착 도로(1층 출발 도로는 차량과 횡단보도 다수를 피하기 위함)를 지나 국내선 청사앞 횡단보도 (그곳에 김포공항역 1번출구가 있음) 에 버스 정류장을 만들어 운행하면 교통량이 많지 않아 소통도 잘되고 지하철1번출구 바로 앞이라 지하철승차도 빠름(남부 순환로상의 버스 정류장은 지하철 출구와 도보 3분 거리로 멀다) 그곳에서 버스는남부순환로로나와서 회차하면 최대한 교통혼잡을 피하고 빠른시간에 운행이 가능할것임.
기대효과
개화역앞 남부순환로상 약300미터 정도만 버스 전용차로를 만들기만 하면 김포공항 내부도로는 한산하므로 별도 시설은 김포공항지하철 1`번출구앞에 버스 정류장 하나 설치하는 것으로 비용과 시간을 절약하고 빠르고 편하게 시민들의 출근을 도울 것으로 사료됨.",2023-04-18,,,김포시,제안심사
