제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
상가관리비,"현황 및 문제점
안녕하세요?
저는 면단위상가에서 음식점을하고 있습니다
제가있는 상가는 10개점포에4층건물입니다
그런데 관리비를 한달에 약70만원정도가
나와서 다른곳과 비교를해도 최소30%~50%
가 비싸 항의를 했더니
계약기간이 남아있어 계약해지를 못해주겠다고 합니다
저는 임차할때 관리규약도 본적이없고
관리계약서도 본일이 없습니다
그래서 어디랑 관리계약이 되었냐고
하니 건물시공사하고계약이되었다고
합니다
시공사는 오래전 상가분양이 끝나서
각상가는 임대인들개인소유인데
임대인들도 관리계약서는 본적도 없다고
하네요
그래서 저희상가 임차인들이 80%가
관리해지를 요구하였는데
관리비는 임차인들이 내고있는데
임차인들은 법적대표성이 없다고 합니다
그러면 어떻게 계약해지가 가능한지
문의했더니 임대인들이 동의를해줘야
한다고 합니다
이런상황이맞다면 관리업체 에서
관리비를 얼마든 올려도 임차인들은
아무소리 못하고 내야합니다
이런 엉터리법이 있습니다
소상공인들을 위한 여러가지 정책들을
만들고 있는지 잘알고있습니다
감사하게 생각합니다
그러나 이런 엉터리 법을 개선하는것도
진짜 소상공인들을 위하는 정책아라고
생각합니다
개선방안
관리비는 관리비를 내고있는
주체들이 관리업체를
자기형편에 맞게 선임할수있어야 합니다
기대효과
여러가지 소상공 정책중
저희상가 와 같이 터무니 없는 관리비를
안내면 그만큼 소상공인 들에게
실질적 혜택이 돌아가는 정책이라고
생각합니다",2023-04-16,,,충청북도,제안심사
주택인근 산책로 조성시 인근주민 의견수렴,"현황 및 문제점
현제 전국적으로 주택인근 작은동산의 산책로를 조성해 주민 운동에 많은 도움을 주고있다.
본인의 인근 주위 해발 300미터의 작은동산에 최근 산책로를 구성하여 인근 주민에 상당한 인기를 얻고 있다.
조금에 아쉬움이 있다면, 산책로는 대부분 3미터 정도의 산책로폭를 구성하여 아래 사진과같이 주민의 안전사고를위해 볏짚으로 역어진 바닥을 깔고 있다. 하지만 최근에 밤 낮으로 맨발로 걷는 주민들이 상당히 많다.
주로 운동화 신고 걷기를 위주로한 산책로구성이다. 이번에 인근에 조성한 산책로도 인근주민의 요구로 바닥을 전부
볏짚으로 깔지말고, 옆으로 약간만 흑으로된 맨바닥 공간을 만들어 달라고 했다고 한다.(아래 사진첨부)
최근 원주의 인근 주택 산책로는 맨발로 걷는 점토의 산책로를 만들어 시민에 인기를 얻고 있다고한다.
맨발로 걷는다면 발바닥 전체를 자극하기 때문에 신체 전반에 긍정적인 영향을 미친다고 한다.
주민을위한 산책로 조성이라면 주민에 의견도 들어보는것도 중요하리라 생각한다.
개선방안
향후 전국에 주민을 위한 산책로를 조성한다면, 주민에 의견도 들어 보는것이 어떨까 생각한다.
1)예) 바닥은 일부 맨발로 걷기에 일부공간은 비워두기. 일부는 강자갈로 맨발걷기,현지 사정에 따라 심한
언덕은 가능한 낮추기등등
2)주민의 산책에 필요한 요구조성 및 안전시설에 대한 전반적인 내용을 들어볼수있는 산책로 구성전에
시,군에서는 산책로주위 입구에 안내판설치(예:이곳은 인근주민의 산책로 및 근린 공원 조성예정으로
인근주민의 산책로 조성에 의견을 듣습니다, 기간은 년.월.일까지(전화번호 000-0000) 이렇게 표지판을
인근에 몇개씩 꽃아 둔다면, 어차피 인근주민이 자주 찾게 되는곳이라, 주민에 의견수렴을 들어 조성하는게
더욱 효과적이라 생각한다.
기대효과
주민의 의견이 반영된 산책조성으로 개인 건강관리에 상당한 효과를 나타낼 것이다.
또한 인근이라 가족간의 운동으로 산속의 맑은공기가 상쾌함을 나타내어 건강관리에 많은 도움이 될것이다.",2023-04-15,,,옥천군,제안심사
주택인근 산책로 조성시 인근주민 의견수렴,"현황 및 문제점
현제 전국적으로 주택인근 작은동산의 산책로를 조성해 주민 운동에 많은 도움을 주고있다.
본인의 인근 주위 해발 300미터의 작은동산에 최근 산책로를 구성하여 인근 주민에 상당한 인기를 얻고 있다.
조금에 아쉬움이 있다면, 산책로는 대부분 3미터 정도의 산책로폭를 구성하여 아래 사진과같이 주민의 안전사고를위해 볏짚으로 역어진 바닥을 깔고 있다. 하지만 최근에 밤 낮으로 맨발로 걷는 주민들이 상당히 많다.
주로 운동화 신고 걷기를 위주로한 산책로구성이다. 이번에 인근에 조성한 산책로도 인근주민의 요구로 바닥을 전부
볏짚으로 깔지말고, 옆으로 약간만 흑으로된 맨바닥 공간을 만들어 달라고 했다고 한다.(아래 사진첨부)
최근 원주의 인근 주택 산책로는 맨발로 걷는 점토의 산책로를 만들어 시민에 인기를 얻고 있다고한다.
맨발로 걷는다면 발바닥 전체를 자극하기 때문에 신체 전반에 긍정적인 영향을 미친다고 한다.
주민을위한 산책로 조성이라면 주민에 의견도 들어보는것도 중요하리라 생각한다.
개선방안
향후 전국에 주민을 위한 산책로를 조성한다면, 주민에 의견도 들어 보는것이 어떨까 생각한다.
1)예) 바닥은 일부 맨발로 걷기에 일부공간은 비워두기. 일부는 강자갈로 맨발걷기,현지 사정에 따라 심한
언덕은 가능한 낮추기등등
2)주민의 산책에 필요한 요구조성 및 안전시설에 대한 전반적인 내용을 들어볼수있는 산책로 구성전에
시,군에서는 산책로주위 입구에 안내판설치(예:이곳은 인근주민의 산책로 및 근린 공원 조성예정으로
인근주민의 산책로 조성에 의견을 듣습니다, 기간은 년.월.일까지(전화번호 000-0000) 이렇게 표지판을
인근에 몇개씩 꽃아 둔다면, 어차피 인근주민이 자주 찾게 되는곳이라, 주민에 의견수렴을 들어 조성하는게
더욱 효과적이라 생각한다.
기대효과
주민의 의견이 반영된 산책조성으로 개인 건강관리에 상당한 효과를 나타낼 것이다.
또한 인근이라 가족간의 운동으로 산속의 맑은공기가 상쾌함을 나타내어 건강관리에 많은 도움이 될것이다.",2023-04-15,,,충주시,제안심사
주택인근 산책로 조성시 인근주민 의견수렴,"현황 및 문제점
현제 전국적으로 주택인근 작은동산의 산책로를 조성해 주민 운동에 많은 도움을 주고있다.
본인의 인근 주위 해발 300미터의 작은동산에 최근 산책로를 구성하여 인근 주민에 상당한 인기를 얻고 있다.
조금에 아쉬움이 있다면, 산책로는 대부분 3미터 정도의 산책로폭를 구성하여 아래 사진과같이 주민의 안전사고를위해 볏짚으로 역어진 바닥을 깔고 있다. 하지만 최근에 밤 낮으로 맨발로 걷는 주민들이 상당히 많다.
주로 운동화 신고 걷기를 위주로한 산책로구성이다. 이번에 인근에 조성한 산책로도 인근주민의 요구로 바닥을 전부
볏짚으로 깔지말고, 옆으로 약간만 흑으로된 맨바닥 공간을 만들어 달라고 했다고 한다.(아래 사진첨부)
최근 원주의 인근 주택 산책로는 맨발로 걷는 점토의 산책로를 만들어 시민에 인기를 얻고 있다고한다.
맨발로 걷는다면 발바닥 전체를 자극하기 때문에 신체 전반에 긍정적인 영향을 미친다고 한다.
주민을위한 산책로 조성이라면 주민에 의견도 들어보는것도 중요하리라 생각한다.
개선방안
향후 전국에 주민을 위한 산책로를 조성한다면, 주민에 의견도 들어 보는것이 어떨까 생각한다.
1)예) 바닥은 일부 맨발로 걷기에 일부공간은 비워두기. 일부는 강자갈로 맨발걷기,현지 사정에 따라 심한
언덕은 가능한 낮추기등등
2)주민의 산책에 필요한 요구조성 및 안전시설에 대한 전반적인 내용을 들어볼수있는 산책로 구성전에
시,군에서는 산책로주위 입구에 안내판설치(예:이곳은 인근주민의 산책로 및 근린 공원 조성예정으로
인근주민의 산책로 조성에 의견을 듣습니다, 기간은 년.월.일까지(전화번호 000-0000) 이렇게 표지판을
인근에 몇개씩 꽃아 둔다면, 어차피 인근주민이 자주 찾게 되는곳이라, 주민에 의견수렴을 들어 조성하는게
더욱 효과적이라 생각한다.
기대효과
주민의 의견이 반영된 산책조성으로 개인 건강관리에 상당한 효과를 나타낼 것이다.
또한 인근이라 가족간의 운동으로 산속의 맑은공기가 상쾌함을 나타내어 건강관리에 많은 도움이 될것이다.",2023-04-15,,,청주시,제안심사
주택인근 산책로 조성시 인근주민 의견수렴,"현황 및 문제점
현제 전국적으로 주택인근 작은동산의 산책로를 조성해 주민 운동에 많은 도움을 주고있다.
본인의 인근 주위 해발 300미터의 작은동산에 최근 산책로를 구성하여 인근 주민에 상당한 인기를 얻고 있다.
조금에 아쉬움이 있다면, 산책로는 대부분 3미터 정도의 산책로폭를 구성하여 아래 사진과같이 주민의 안전사고를위해 볏짚으로 역어진 바닥을 깔고 있다. 하지만 최근에 밤 낮으로 맨발로 걷는 주민들이 상당히 많다.
주로 운동화 신고 걷기를 위주로한 산책로구성이다. 이번에 인근에 조성한 산책로도 인근주민의 요구로 바닥을 전부
볏짚으로 깔지말고, 옆으로 약간만 흑으로된 맨바닥 공간을 만들어 달라고 했다고 한다.(아래 사진첨부)
최근 원주의 인근 주택 산책로는 맨발로 걷는 점토의 산책로를 만들어 시민에 인기를 얻고 있다고한다.
맨발로 걷는다면 발바닥 전체를 자극하기 때문에 신체 전반에 긍정적인 영향을 미친다고 한다.
주민을위한 산책로 조성이라면 주민에 의견도 들어보는것도 중요하리라 생각한다.
개선방안
향후 전국에 주민을 위한 산책로를 조성한다면, 주민에 의견도 들어 보는것이 어떨까 생각한다.
1)예) 바닥은 일부 맨발로 걷기에 일부공간은 비워두기. 일부는 강자갈로 맨발걷기,현지 사정에 따라 심한
언덕은 가능한 낮추기등등
2)주민의 산책에 필요한 요구조성 및 안전시설에 대한 전반적인 내용을 들어볼수있는 산책로 구성전에
시,군에서는 산책로주위 입구에 안내판설치(예:이곳은 인근주민의 산책로 및 근린 공원 조성예정으로
인근주민의 산책로 조성에 의견을 듣습니다, 기간은 년.월.일까지(전화번호 000-0000) 이렇게 표지판을
인근에 몇개씩 꽃아 둔다면, 어차피 인근주민이 자주 찾게 되는곳이라, 주민에 의견수렴을 들어 조성하는게
더욱 효과적이라 생각한다.
기대효과
주민의 의견이 반영된 산책조성으로 개인 건강관리에 상당한 효과를 나타낼 것이다.
또한 인근이라 가족간의 운동으로 산속의 맑은공기가 상쾌함을 나타내어 건강관리에 많은 도움이 될것이다.",2023-04-15,,,영동군,제안심사
주택인근 산책로 조성시 인근주민 의견수렴,"현황 및 문제점
현제 전국적으로 주택인근 작은동산의 산책로를 조성해 주민 운동에 많은 도움을 주고있다.
본인의 인근 주위 해발 300미터의 작은동산에 최근 산책로를 구성하여 인근 주민에 상당한 인기를 얻고 있다.
조금에 아쉬움이 있다면, 산책로는 대부분 3미터 정도의 산책로폭를 구성하여 아래 사진과같이 주민의 안전사고를위해 볏짚으로 역어진 바닥을 깔고 있다. 하지만 최근에 밤 낮으로 맨발로 걷는 주민들이 상당히 많다.
주로 운동화 신고 걷기를 위주로한 산책로구성이다. 이번에 인근에 조성한 산책로도 인근주민의 요구로 바닥을 전부
볏짚으로 깔지말고, 옆으로 약간만 흑으로된 맨바닥 공간을 만들어 달라고 했다고 한다.(아래 사진첨부)
최근 원주의 인근 주택 산책로는 맨발로 걷는 점토의 산책로를 만들어 시민에 인기를 얻고 있다고한다.
맨발로 걷는다면 발바닥 전체를 자극하기 때문에 신체 전반에 긍정적인 영향을 미친다고 한다.
주민을위한 산책로 조성이라면 주민에 의견도 들어보는것도 중요하리라 생각한다.
개선방안
향후 전국에 주민을 위한 산책로를 조성한다면, 주민에 의견도 들어 보는것이 어떨까 생각한다.
1)예) 바닥은 일부 맨발로 걷기에 일부공간은 비워두기. 일부는 강자갈로 맨발걷기,현지 사정에 따라 심한
언덕은 가능한 낮추기등등
2)주민의 산책에 필요한 요구조성 및 안전시설에 대한 전반적인 내용을 들어볼수있는 산책로 구성전에
시,군에서는 산책로주위 입구에 안내판설치(예:이곳은 인근주민의 산책로 및 근린 공원 조성예정으로
인근주민의 산책로 조성에 의견을 듣습니다, 기간은 년.월.일까지(전화번호 000-0000) 이렇게 표지판을
인근에 몇개씩 꽃아 둔다면, 어차피 인근주민이 자주 찾게 되는곳이라, 주민에 의견수렴을 들어 조성하는게
더욱 효과적이라 생각한다.
기대효과
주민의 의견이 반영된 산책조성으로 개인 건강관리에 상당한 효과를 나타낼 것이다.
또한 인근이라 가족간의 운동으로 산속의 맑은공기가 상쾌함을 나타내어 건강관리에 많은 도움이 될것이다.",2023-04-15,,,괴산군,제안심사
주택인근 산책로 조성시 인근주민 의견수렴,"현황 및 문제점
현제 전국적으로 주택인근 작은동산의 산책로를 조성해 주민 운동에 많은 도움을 주고있다.
본인의 인근 주위 해발 300미터의 작은동산에 최근 산책로를 구성하여 인근 주민에 상당한 인기를 얻고 있다.
조금에 아쉬움이 있다면, 산책로는 대부분 3미터 정도의 산책로폭를 구성하여 아래 사진과같이 주민의 안전사고를위해 볏짚으로 역어진 바닥을 깔고 있다. 하지만 최근에 밤 낮으로 맨발로 걷는 주민들이 상당히 많다.
주로 운동화 신고 걷기를 위주로한 산책로구성이다. 이번에 인근에 조성한 산책로도 인근주민의 요구로 바닥을 전부
볏짚으로 깔지말고, 옆으로 약간만 흑으로된 맨바닥 공간을 만들어 달라고 했다고 한다.(아래 사진첨부)
최근 원주의 인근 주택 산책로는 맨발로 걷는 점토의 산책로를 만들어 시민에 인기를 얻고 있다고한다.
맨발로 걷는다면 발바닥 전체를 자극하기 때문에 신체 전반에 긍정적인 영향을 미친다고 한다.
주민을위한 산책로 조성이라면 주민에 의견도 들어보는것도 중요하리라 생각한다.
개선방안
향후 전국에 주민을 위한 산책로를 조성한다면, 주민에 의견도 들어 보는것이 어떨까 생각한다.
1)예) 바닥은 일부 맨발로 걷기에 일부공간은 비워두기. 일부는 강자갈로 맨발걷기,현지 사정에 따라 심한
언덕은 가능한 낮추기등등
2)주민의 산책에 필요한 요구조성 및 안전시설에 대한 전반적인 내용을 들어볼수있는 산책로 구성전에
시,군에서는 산책로주위 입구에 안내판설치(예:이곳은 인근주민의 산책로 및 근린 공원 조성예정으로
인근주민의 산책로 조성에 의견을 듣습니다, 기간은 년.월.일까지(전화번호 000-0000) 이렇게 표지판을
인근에 몇개씩 꽃아 둔다면, 어차피 인근주민이 자주 찾게 되는곳이라, 주민에 의견수렴을 들어 조성하는게
더욱 효과적이라 생각한다.
기대효과
주민의 의견이 반영된 산책조성으로 개인 건강관리에 상당한 효과를 나타낼 것이다.
또한 인근이라 가족간의 운동으로 산속의 맑은공기가 상쾌함을 나타내어 건강관리에 많은 도움이 될것이다.",2023-04-15,,,음성군,제안심사
주택인근 산책로 조성시 인근주민 의견수렴,"현황 및 문제점
현제 전국적으로 주택인근 작은동산의 산책로를 조성해 주민 운동에 많은 도움을 주고있다.
본인의 인근 주위 해발 300미터의 작은동산에 최근 산책로를 구성하여 인근 주민에 상당한 인기를 얻고 있다.
조금에 아쉬움이 있다면, 산책로는 대부분 3미터 정도의 산책로폭를 구성하여 아래 사진과같이 주민의 안전사고를위해 볏짚으로 역어진 바닥을 깔고 있다. 하지만 최근에 밤 낮으로 맨발로 걷는 주민들이 상당히 많다.
주로 운동화 신고 걷기를 위주로한 산책로구성이다. 이번에 인근에 조성한 산책로도 인근주민의 요구로 바닥을 전부
볏짚으로 깔지말고, 옆으로 약간만 흑으로된 맨바닥 공간을 만들어 달라고 했다고 한다.(아래 사진첨부)
최근 원주의 인근 주택 산책로는 맨발로 걷는 점토의 산책로를 만들어 시민에 인기를 얻고 있다고한다.
맨발로 걷는다면 발바닥 전체를 자극하기 때문에 신체 전반에 긍정적인 영향을 미친다고 한다.
주민을위한 산책로 조성이라면 주민에 의견도 들어보는것도 중요하리라 생각한다.
개선방안
향후 전국에 주민을 위한 산책로를 조성한다면, 주민에 의견도 들어 보는것이 어떨까 생각한다.
1)예) 바닥은 일부 맨발로 걷기에 일부공간은 비워두기. 일부는 강자갈로 맨발걷기,현지 사정에 따라 심한
언덕은 가능한 낮추기등등
2)주민의 산책에 필요한 요구조성 및 안전시설에 대한 전반적인 내용을 들어볼수있는 산책로 구성전에
시,군에서는 산책로주위 입구에 안내판설치(예:이곳은 인근주민의 산책로 및 근린 공원 조성예정으로
인근주민의 산책로 조성에 의견을 듣습니다, 기간은 년.월.일까지(전화번호 000-0000) 이렇게 표지판을
인근에 몇개씩 꽃아 둔다면, 어차피 인근주민이 자주 찾게 되는곳이라, 주민에 의견수렴을 들어 조성하는게
더욱 효과적이라 생각한다.
기대효과
주민의 의견이 반영된 산책조성으로 개인 건강관리에 상당한 효과를 나타낼 것이다.
또한 인근이라 가족간의 운동으로 산속의 맑은공기가 상쾌함을 나타내어 건강관리에 많은 도움이 될것이다.",2023-04-15,,,증평군,제안심사
주택인근 산책로 조성시 인근주민 의견수렴,"현황 및 문제점
현제 전국적으로 주택인근 작은동산의 산책로를 조성해 주민 운동에 많은 도움을 주고있다.
본인의 인근 주위 해발 300미터의 작은동산에 최근 산책로를 구성하여 인근 주민에 상당한 인기를 얻고 있다.
조금에 아쉬움이 있다면, 산책로는 대부분 3미터 정도의 산책로폭를 구성하여 아래 사진과같이 주민의 안전사고를위해 볏짚으로 역어진 바닥을 깔고 있다. 하지만 최근에 밤 낮으로 맨발로 걷는 주민들이 상당히 많다.
주로 운동화 신고 걷기를 위주로한 산책로구성이다. 이번에 인근에 조성한 산책로도 인근주민의 요구로 바닥을 전부
볏짚으로 깔지말고, 옆으로 약간만 흑으로된 맨바닥 공간을 만들어 달라고 했다고 한다.(아래 사진첨부)
최근 원주의 인근 주택 산책로는 맨발로 걷는 점토의 산책로를 만들어 시민에 인기를 얻고 있다고한다.
맨발로 걷는다면 발바닥 전체를 자극하기 때문에 신체 전반에 긍정적인 영향을 미친다고 한다.
주민을위한 산책로 조성이라면 주민에 의견도 들어보는것도 중요하리라 생각한다.
개선방안
향후 전국에 주민을 위한 산책로를 조성한다면, 주민에 의견도 들어 보는것이 어떨까 생각한다.
1)예) 바닥은 일부 맨발로 걷기에 일부공간은 비워두기. 일부는 강자갈로 맨발걷기,현지 사정에 따라 심한
언덕은 가능한 낮추기등등
2)주민의 산책에 필요한 요구조성 및 안전시설에 대한 전반적인 내용을 들어볼수있는 산책로 구성전에
시,군에서는 산책로주위 입구에 안내판설치(예:이곳은 인근주민의 산책로 및 근린 공원 조성예정으로
인근주민의 산책로 조성에 의견을 듣습니다, 기간은 년.월.일까지(전화번호 000-0000) 이렇게 표지판을
인근에 몇개씩 꽃아 둔다면, 어차피 인근주민이 자주 찾게 되는곳이라, 주민에 의견수렴을 들어 조성하는게
더욱 효과적이라 생각한다.
기대효과
주민의 의견이 반영된 산책조성으로 개인 건강관리에 상당한 효과를 나타낼 것이다.
또한 인근이라 가족간의 운동으로 산속의 맑은공기가 상쾌함을 나타내어 건강관리에 많은 도움이 될것이다.",2023-04-15,,,제천시,제안심사
주택인근 산책로 조성시 인근주민 의견수렴,"현황 및 문제점
현제 전국적으로 주택인근 작은동산의 산책로를 조성해 주민 운동에 많은 도움을 주고있다.
본인의 인근 주위 해발 300미터의 작은동산에 최근 산책로를 구성하여 인근 주민에 상당한 인기를 얻고 있다.
조금에 아쉬움이 있다면, 산책로는 대부분 3미터 정도의 산책로폭를 구성하여 아래 사진과같이 주민의 안전사고를위해 볏짚으로 역어진 바닥을 깔고 있다. 하지만 최근에 밤 낮으로 맨발로 걷는 주민들이 상당히 많다.
주로 운동화 신고 걷기를 위주로한 산책로구성이다. 이번에 인근에 조성한 산책로도 인근주민의 요구로 바닥을 전부
볏짚으로 깔지말고, 옆으로 약간만 흑으로된 맨바닥 공간을 만들어 달라고 했다고 한다.(아래 사진첨부)
최근 원주의 인근 주택 산책로는 맨발로 걷는 점토의 산책로를 만들어 시민에 인기를 얻고 있다고한다.
맨발로 걷는다면 발바닥 전체를 자극하기 때문에 신체 전반에 긍정적인 영향을 미친다고 한다.
주민을위한 산책로 조성이라면 주민에 의견도 들어보는것도 중요하리라 생각한다.
개선방안
향후 전국에 주민을 위한 산책로를 조성한다면, 주민에 의견도 들어 보는것이 어떨까 생각한다.
1)예) 바닥은 일부 맨발로 걷기에 일부공간은 비워두기. 일부는 강자갈로 맨발걷기,현지 사정에 따라 심한
언덕은 가능한 낮추기등등
2)주민의 산책에 필요한 요구조성 및 안전시설에 대한 전반적인 내용을 들어볼수있는 산책로 구성전에
시,군에서는 산책로주위 입구에 안내판설치(예:이곳은 인근주민의 산책로 및 근린 공원 조성예정으로
인근주민의 산책로 조성에 의견을 듣습니다, 기간은 년.월.일까지(전화번호 000-0000) 이렇게 표지판을
인근에 몇개씩 꽃아 둔다면, 어차피 인근주민이 자주 찾게 되는곳이라, 주민에 의견수렴을 들어 조성하는게
더욱 효과적이라 생각한다.
기대효과
주민의 의견이 반영된 산책조성으로 개인 건강관리에 상당한 효과를 나타낼 것이다.
또한 인근이라 가족간의 운동으로 산속의 맑은공기가 상쾌함을 나타내어 건강관리에 많은 도움이 될것이다.",2023-04-15,,,보은군,제안심사
