제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
정읍천변 자전거도로에 공사 중인 흉칙한 전봇대를 철거해주세요.,"현황 및 문제점
안녕하세요, 자연이 좋은 정읍을 사랑하고, 그 중에서도 정읍천을 따라난 자전거 도로를 가장 좋아하고 거의 매일 이용하고 있는 정읍시민입니다.
그런데 요며칠 전 시립박물관에서 목교를 지나 시내방향으로 난데없이 엄청난 크기의 전봇대가 길게 늘어선 것을 보고 깜짝 놀랐습니다. 일단 엄청난 크기에서 놀랐고, 세워진 위치가 서래봉을 전망하기 딱 좋은 곳에 가로막혀있어서 기가 막혔습니다. 그리고 전봇대의 크기로 보아 고전압이 흐를 만한 사이즈인데, 시민들이 안전하게 산책하고 관광객 또한 자전거 대여를 통해 많이 오고가는 길에 그렇게 위험한 시설물을 설치해야했는지 심히 우려되었습니다.

무언가 필요에 의해서 설치되었을거라 생각해보았지만 이해가 되질 않았습니다. 내장산문화광장에 설치되는 모노레일때문이라 보기에는 방향이 맞지않고, 주변에 닦아지고 있는 택지개발때문이라면 정읍농협 내장지점쪽에서 곧바로 인입하면 될 거라 생각됩니다. 택지개발을 하려면 먼저 진입도로를 만들고 도로를 따라 전기인입공사를 해야하지않을까 생각합니다.
개선방안
자연경관을 해치고 시민들의 안전에 위험이 되는 너무나도 큰 사이즈의 전봇대를 옮겨주셨으면 합니다.
기대효과
천변의 자전거도로는 제가 경험해본 바 어쩌면 가장 많은 정읍시민이 이용하는 산책로이자 운동코스입니다. 주말이면 내장산문화광장에서 캠핑을 즐기시는 분들이나 많은 관광객들이 4인용 자전거를 이용하는 장소이기도 합니다. 기존의 자연환경을 잘 보존하고 정읍시민과 정읍을 찾는 관광객들에게 안전하고 경관좋은 정읍이 될 수 있기를 희망합니다.",2023-04-19,,,정읍시,제안심사
군산근대역사박물관의 모형건축물 표시개선,"현황 및 문제점
군산에는 근대역사박물관 있으면 1930년대 근대도시의 이미지를 형상화하여 자연친화적 건축이미지 와 근대문화유산을 소유한 군산의 이미지를 상징화 되어 있어 다른 지역 관광객들이 방문하여 관람할수 있는 좋은곳 입니다 하지만 3층 근대생활관에 옛 군산역 지형을 건축물 모형으로 만들어 한눈에 볼수 있도록 하여 관람 하기가 좋지만 다른지역에서 방문한 관람객은 옛 군산역 건축물 지형의 위치를 알 수 없어 아쉬움 남았습니다.

개선방안
3층 근대생활관 관람실 옛 건축물 모형군산역에 버턴을 추가하여 관람객이 버턴을 누르면 군산역주변 여러모형건축물에 빨간불로 표시되어 여러 모형건축물의 위치를 알수 있도록 개선을 부탁드립니다.
기대효과
역사를 잊은 민족에게 미래는 없다 처음 입장 할 때 보이는 문구에 깊이 공감합니다.군산근대역사박물관 찾는 많은 관람객들이 모형 건축물 지도에 표시가 되면 옛 군산역 지형을 쉽게 확인 할수 있어 관람객들이 관람에 크게 도움 될 것 입니다.",2023-04-18,,,군산시,제안심사
붕어섬 운영과 주차문제,"현황 및 문제점
지역 관광자원은 지역경제와 관광활성으로 지역성장의 밑걸음이 되며 관광명소로의 성장은 지속적인 지역발전의 모멘텀이되므로 정성들여 육성해야함

1.주차문제
ㅡ매표소 주변에 주차장이 협소하여 출입에 불편을 줌
ㅡ길가의 주차공간은 위험하고 동선이 길어 불편함
ㅡ멀리 떨어진 제2임시주차장은 평일엔 셔틀버스가 없어 불편함

2.반려견 출입통제
ㅡ멀리서 찿은 반려견 방문객을 위한 배려부족
ㅡ실외와 야외공간에서 반려견 통제는 불쾌감을 줌

3.친절
ㅡ안내자에 대한 교육과 복장으로 방문객에 좋은 인상을 줘야함
개선방안
1.주차문제
ㅡ매표소 주변을 최대한 주차공간을 확보하여 출입을 편리하게 해야함
ㅡ관리관계자들의 주차공간이 아닌 방문객의 주차공간이 되아야함
ㅡ방문객에 대한 편리와 친절만이 지역경제와 관광활성화 기여로 성공

2.반려견 통제
ㅡ국민정서상 반려견은 가족 공동체로 배려해야함
ㅡ야외 출입은 가능한도에서 출입을 허용해야 하며 기본준수사항을 알려 공동의 이익을 도모해야함
ㅡ충분한 공지를 통해 이해를 돕고 허용범위를 확대해야함

3.친절
ㅡ햇빛가리는 모자 등을 착용하며 그늘등을 만들어 근무자를 배려하며
ㅡ안면마스크 등을 착용하여 거부감을 줘서는 않됨
ㅡ친절교육등을 통해 세련된 관광자원으로 기준을 높혀야함
기대효과
ㅡ관광발전과 지역경제 성장
ㅡ지속적인 관광자원으로 성장",2023-04-13,,,임실군,제안심사
겨울철 골목길 제설 장비 마을 단위 지원.,"현황 및 문제점
지방 소도시 면, 리, 마을 단위 젊은 사람이 없고, 연세 드신 어르신들 밖에 안 계시는 상황에 겨울철 눈이 많이 오게 되면 눈 치우는 것은 고사하고, 밖에 나갈 수 조 차 없는 상황입니다. 혹여나 밖에 나가 넘어지거나 하면, 심할 경우 두 번 다시 걷지 못하는 경우도 생기며, 운명을 달리 하시는 경우도 생깁니다. 차도의 경우 관공서 차량이 제설 작업을 진행 하거나 하지만, 작은 골목길 같은 경우에는 손 댈 수도 없는 상황이며, 하더라도 큰 효과는 보기 힘든 상황이라 판단됩니다.
개선방안
그래서 제안 하고 싶은 사항은 집 앞 골목길의 경우 눈을 치울 수 있는 작은 농업용 4륜 또는 제설 ATV에 스노우 블레이드가 부착되어 판매되는 장비를 마을 별 지원 하여, 조금이라도 젊은 사람이 마을 어르신들의 안전을 위해 골목길 눈을 치우기 수 월 하게 작업 할 수 있도록 요청 합니다.
기대효과
겨울철 낙상사고 예방 및 골목길 빙판 제거 효과",2023-04-12,,,무주군,제안심사
겨울철 골목길 제설 장비 마을 단위 지원.,"현황 및 문제점
지방 소도시 면, 리, 마을 단위 젊은 사람이 없고, 연세 드신 어르신들 밖에 안 계시는 상황에 겨울철 눈이 많이 오게 되면 눈 치우는 것은 고사하고, 밖에 나갈 수 조 차 없는 상황입니다. 혹여나 밖에 나가 넘어지거나 하면, 심할 경우 두 번 다시 걷지 못하는 경우도 생기며, 운명을 달리 하시는 경우도 생깁니다. 차도의 경우 관공서 차량이 제설 작업을 진행 하거나 하지만, 작은 골목길 같은 경우에는 손 댈 수도 없는 상황이며, 하더라도 큰 효과는 보기 힘든 상황이라 판단됩니다.
개선방안
그래서 제안 하고 싶은 사항은 집 앞 골목길의 경우 눈을 치울 수 있는 작은 농업용 4륜 또는 제설 ATV에 스노우 블레이드가 부착되어 판매되는 장비를 마을 별 지원 하여, 조금이라도 젊은 사람이 마을 어르신들의 안전을 위해 골목길 눈을 치우기 수 월 하게 작업 할 수 있도록 요청 합니다.
기대효과
겨울철 낙상사고 예방 및 골목길 빙판 제거 효과",2023-04-12,,,부안군,제안심사
겨울철 골목길 제설 장비 마을 단위 지원.,"현황 및 문제점
지방 소도시 면, 리, 마을 단위 젊은 사람이 없고, 연세 드신 어르신들 밖에 안 계시는 상황에 겨울철 눈이 많이 오게 되면 눈 치우는 것은 고사하고, 밖에 나갈 수 조 차 없는 상황입니다. 혹여나 밖에 나가 넘어지거나 하면, 심할 경우 두 번 다시 걷지 못하는 경우도 생기며, 운명을 달리 하시는 경우도 생깁니다. 차도의 경우 관공서 차량이 제설 작업을 진행 하거나 하지만, 작은 골목길 같은 경우에는 손 댈 수도 없는 상황이며, 하더라도 큰 효과는 보기 힘든 상황이라 판단됩니다.
개선방안
그래서 제안 하고 싶은 사항은 집 앞 골목길의 경우 눈을 치울 수 있는 작은 농업용 4륜 또는 제설 ATV에 스노우 블레이드가 부착되어 판매되는 장비를 마을 별 지원 하여, 조금이라도 젊은 사람이 마을 어르신들의 안전을 위해 골목길 눈을 치우기 수 월 하게 작업 할 수 있도록 요청 합니다.
기대효과
겨울철 낙상사고 예방 및 골목길 빙판 제거 효과",2023-04-12,,,순창군,제안심사
겨울철 골목길 제설 장비 마을 단위 지원.,"현황 및 문제점
지방 소도시 면, 리, 마을 단위 젊은 사람이 없고, 연세 드신 어르신들 밖에 안 계시는 상황에 겨울철 눈이 많이 오게 되면 눈 치우는 것은 고사하고, 밖에 나갈 수 조 차 없는 상황입니다. 혹여나 밖에 나가 넘어지거나 하면, 심할 경우 두 번 다시 걷지 못하는 경우도 생기며, 운명을 달리 하시는 경우도 생깁니다. 차도의 경우 관공서 차량이 제설 작업을 진행 하거나 하지만, 작은 골목길 같은 경우에는 손 댈 수도 없는 상황이며, 하더라도 큰 효과는 보기 힘든 상황이라 판단됩니다.
개선방안
그래서 제안 하고 싶은 사항은 집 앞 골목길의 경우 눈을 치울 수 있는 작은 농업용 4륜 또는 제설 ATV에 스노우 블레이드가 부착되어 판매되는 장비를 마을 별 지원 하여, 조금이라도 젊은 사람이 마을 어르신들의 안전을 위해 골목길 눈을 치우기 수 월 하게 작업 할 수 있도록 요청 합니다.
기대효과
겨울철 낙상사고 예방 및 골목길 빙판 제거 효과",2023-04-12,,,완주군,제안심사
겨울철 골목길 제설 장비 마을 단위 지원.,"현황 및 문제점
지방 소도시 면, 리, 마을 단위 젊은 사람이 없고, 연세 드신 어르신들 밖에 안 계시는 상황에 겨울철 눈이 많이 오게 되면 눈 치우는 것은 고사하고, 밖에 나갈 수 조 차 없는 상황입니다. 혹여나 밖에 나가 넘어지거나 하면, 심할 경우 두 번 다시 걷지 못하는 경우도 생기며, 운명을 달리 하시는 경우도 생깁니다. 차도의 경우 관공서 차량이 제설 작업을 진행 하거나 하지만, 작은 골목길 같은 경우에는 손 댈 수도 없는 상황이며, 하더라도 큰 효과는 보기 힘든 상황이라 판단됩니다.
개선방안
그래서 제안 하고 싶은 사항은 집 앞 골목길의 경우 눈을 치울 수 있는 작은 농업용 4륜 또는 제설 ATV에 스노우 블레이드가 부착되어 판매되는 장비를 마을 별 지원 하여, 조금이라도 젊은 사람이 마을 어르신들의 안전을 위해 골목길 눈을 치우기 수 월 하게 작업 할 수 있도록 요청 합니다.
기대효과
겨울철 낙상사고 예방 및 골목길 빙판 제거 효과",2023-04-12,,,익산시,제안심사
겨울철 골목길 제설 장비 마을 단위 지원.,"현황 및 문제점
지방 소도시 면, 리, 마을 단위 젊은 사람이 없고, 연세 드신 어르신들 밖에 안 계시는 상황에 겨울철 눈이 많이 오게 되면 눈 치우는 것은 고사하고, 밖에 나갈 수 조 차 없는 상황입니다. 혹여나 밖에 나가 넘어지거나 하면, 심할 경우 두 번 다시 걷지 못하는 경우도 생기며, 운명을 달리 하시는 경우도 생깁니다. 차도의 경우 관공서 차량이 제설 작업을 진행 하거나 하지만, 작은 골목길 같은 경우에는 손 댈 수도 없는 상황이며, 하더라도 큰 효과는 보기 힘든 상황이라 판단됩니다.
개선방안
그래서 제안 하고 싶은 사항은 집 앞 골목길의 경우 눈을 치울 수 있는 작은 농업용 4륜 또는 제설 ATV에 스노우 블레이드가 부착되어 판매되는 장비를 마을 별 지원 하여, 조금이라도 젊은 사람이 마을 어르신들의 안전을 위해 골목길 눈을 치우기 수 월 하게 작업 할 수 있도록 요청 합니다.
기대효과
겨울철 낙상사고 예방 및 골목길 빙판 제거 효과",2023-04-12,,,임실군,제안심사
겨울철 골목길 제설 장비 마을 단위 지원.,"현황 및 문제점
지방 소도시 면, 리, 마을 단위 젊은 사람이 없고, 연세 드신 어르신들 밖에 안 계시는 상황에 겨울철 눈이 많이 오게 되면 눈 치우는 것은 고사하고, 밖에 나갈 수 조 차 없는 상황입니다. 혹여나 밖에 나가 넘어지거나 하면, 심할 경우 두 번 다시 걷지 못하는 경우도 생기며, 운명을 달리 하시는 경우도 생깁니다. 차도의 경우 관공서 차량이 제설 작업을 진행 하거나 하지만, 작은 골목길 같은 경우에는 손 댈 수도 없는 상황이며, 하더라도 큰 효과는 보기 힘든 상황이라 판단됩니다.
개선방안
그래서 제안 하고 싶은 사항은 집 앞 골목길의 경우 눈을 치울 수 있는 작은 농업용 4륜 또는 제설 ATV에 스노우 블레이드가 부착되어 판매되는 장비를 마을 별 지원 하여, 조금이라도 젊은 사람이 마을 어르신들의 안전을 위해 골목길 눈을 치우기 수 월 하게 작업 할 수 있도록 요청 합니다.
기대효과
겨울철 낙상사고 예방 및 골목길 빙판 제거 효과",2023-04-12,,,장수군,제안심사
